HHID,PERSONS,workers,VEHICL,MAZ,income,HHT,unittype,bldgsz
437117,1,1,0,100645,15975,6,0,8
437118,1,1,0,100636,37764,4,0,8
437119,1,0,0,100651,21112,4,0,8
437120,1,0,0,100646,80152,4,0,8
437121,1,0,0,100649,18359,6,0,8
437122,1,0,0,100659,21599,4,0,2
437123,1,0,0,100651,150127,6,0,8
437124,1,1,0,100652,93060,6,0,2
437125,1,1,0,100659,8926,4,0,8
437126,1,1,0,100631,39261,4,0,2
437127,1,1,0,100647,15045,6,0,8
437128,1,0,0,100638,20380,6,0,2
437129,1,0,0,100660,85192,6,0,2
437130,1,0,0,100634,32225,6,0,2
437131,1,1,0,100635,9558,4,0,3
437132,1,1,0,100657,27908,4,0,8
437133,1,1,0,100665,35314,4,0,2
437134,1,1,0,100626,16502,4,0,2
437135,1,1,0,100643,22087,4,0,8
437136,1,1,0,100651,29907,4,0,8
437137,1,1,0,100666,91154,6,0,2
437138,1,1,0,100659,53320,6,0,8
437139,1,1,0,100627,45220,4,0,3
437140,1,0,0,100649,37229,4,0,8
437141,1,1,0,100653,67549,4,0,8
437142,1,0,0,100663,35864,4,0,8
437143,1,1,0,100646,106231,4,0,2
437144,1,1,0,100655,15324,4,0,3
437145,1,0,0,100659,18084,6,0,2
437146,1,0,0,100637,32696,4,0,8
437147,1,1,0,100637,95256,4,0,8
437148,1,1,0,100650,8270,4,0,2
437149,1,1,0,100652,89126,4,0,2
437150,1,1,0,100649,14797,4,0,2
437151,1,1,0,100627,41874,4,0,8
437152,1,1,0,100647,64871,6,0,8
437153,1,1,0,100656,87401,6,0,3
437154,1,0,0,100656,32357,4,0,8
437155,1,1,0,100653,31232,6,0,8
437156,1,1,0,100626,99761,4,0,2
437157,1,0,0,100642,39476,6,0,2
437158,1,1,0,100637,105018,4,0,8
437159,1,1,0,100653,12170,6,0,2
437160,1,1,0,100663,27879,6,0,8
437161,1,1,0,100635,133177,6,0,2
437162,1,1,0,100652,17836,6,0,8
437163,1,0,0,100659,69175,6,0,3
437164,1,0,0,100647,34110,4,0,2
437165,1,1,0,100634,19613,6,0,3
437166,1,0,0,100632,16689,6,0,8
437167,1,1,0,100643,73317,6,0,8
437168,1,0,0,100652,17402,4,0,8
437169,1,0,0,100656,58460,6,0,8
437170,1,0,0,100657,9891,6,0,8
437171,1,1,0,100638,95602,6,0,3
437172,1,1,0,100650,10308,4,0,8
437173,1,0,0,100659,13086,6,0,3
437174,1,1,0,100633,249275,6,0,3
437175,1,0,0,100665,20310,4,0,8
437176,1,1,0,100650,112701,6,0,3
437177,1,1,0,100633,43260,4,0,2
437178,1,1,0,100653,69037,6,0,8
437179,1,1,0,100663,38228,6,0,8
437180,1,1,0,100634,33089,4,0,2
437181,1,1,0,100664,46255,6,0,3
437182,1,1,0,100657,17712,6,0,2
437183,1,1,0,100646,75940,6,0,8
437184,1,0,0,100653,72006,6,0,2
437185,1,1,0,100659,30966,6,0,2
437186,1,0,0,100665,19091,4,0,2
437187,1,1,0,100633,32252,6,0,2
437188,1,0,0,100651,44308,6,0,3
437189,1,0,0,100664,46919,6,0,8
437190,1,1,0,100646,96468,4,0,8
437191,1,1,0,100649,37336,6,0,2
437192,1,1,0,100645,28350,6,0,2
437193,1,1,0,100649,43024,6,0,2
437194,1,0,0,100635,44882,6,0,8
437195,1,0,0,100649,92656,4,0,3
437196,1,1,0,100661,69865,4,0,8
437197,1,1,0,100663,49303,6,0,2
437198,1,0,0,100652,86089,6,0,8
437199,1,0,0,100659,17774,6,0,3
437200,1,1,0,100661,9363,6,0,8
437201,1,0,0,100632,4201,6,0,2
437202,1,1,0,100647,49817,4,0,2
437203,1,1,0,100651,38335,6,0,2
437204,1,1,0,100666,21355,6,0,8
437205,1,1,0,100663,94447,4,0,8
437206,1,1,0,100663,93003,6,0,8
437207,1,1,0,100638,105827,4,0,2
437208,1,1,0,100643,97104,6,0,8
437209,1,1,0,100627,47251,6,0,3
437210,1,1,0,100651,45621,6,0,2
437211,1,1,0,100638,253131,6,0,8
437212,1,0,0,100666,11892,4,0,8
437213,1,1,0,100634,13031,6,0,2
437214,1,1,0,100634,55398,4,0,2
437215,1,1,0,100664,65923,4,0,8
437216,1,1,0,100659,31525,4,0,8
437217,1,1,0,100659,16409,4,0,3
437218,1,1,0,100665,14610,6,0,2
437219,1,1,0,100658,66880,4,0,3
437220,1,1,0,100632,99530,4,0,2
437221,1,0,0,100656,11864,6,0,2
437222,1,0,0,100646,35628,4,0,8
437223,1,1,0,100628,21564,4,0,2
437224,1,1,0,100651,30378,4,0,8
437225,1,0,0,100636,64584,6,0,2
437226,1,1,0,100657,49878,4,0,2
437227,1,1,0,100642,93927,6,0,8
437228,1,1,0,100663,72074,4,0,8
437229,1,0,0,100659,22052,4,0,2
437230,1,0,0,100652,12836,6,0,8
437231,1,0,0,100657,10030,4,0,8
437232,1,0,0,100664,34005,6,0,8
437233,1,1,0,100653,78081,4,0,3
437234,1,1,0,100631,51024,6,0,2
437235,1,1,0,100653,91500,4,0,8
437236,1,1,0,100636,9308,6,0,8
437237,1,1,0,100635,222284,6,0,3
437238,1,1,0,100657,60278,6,0,8
437239,1,0,0,100664,43295,4,0,8
437240,1,1,0,100626,97566,6,0,2
437241,1,1,0,100647,43497,6,0,2
437242,1,1,0,100632,9336,6,0,3
437243,1,1,0,100661,85537,4,0,8
437244,1,1,0,100637,53440,6,0,2
437245,1,1,0,100627,52111,4,0,8
437246,1,1,0,100631,13003,4,0,2
437247,1,1,0,100645,35576,6,0,2
437248,1,1,0,100634,16813,6,0,2
437249,1,0,0,100647,20589,6,0,8
437250,1,0,0,100658,69520,6,0,8
437251,1,1,0,100653,46345,6,0,3
437252,1,1,0,100657,5776,6,0,8
437253,1,1,0,100650,28702,4,0,2
437254,1,1,0,100653,27437,6,0,8
437255,1,0,0,100634,35289,4,0,2
437256,1,1,0,100637,35655,4,0,8
437257,1,0,0,100649,37657,4,0,8
437258,1,1,0,100657,51447,4,0,2
437259,1,1,0,100645,10114,4,0,2
437260,1,1,0,100653,246704,4,0,8
437261,1,1,0,100643,36337,4,0,8
437262,1,1,0,100665,58269,6,0,8
437263,1,1,0,100656,13896,6,0,8
437264,1,1,0,100634,78357,6,0,2
437265,1,1,0,100665,35027,4,0,8
437266,1,1,0,100656,11252,4,0,2
437267,1,1,0,100653,31407,6,0,3
437268,1,1,0,100636,169432,6,0,3
437269,1,1,0,100666,99184,4,0,8
437270,1,1,0,100659,10391,4,0,8
437271,1,0,0,100637,16130,6,0,2
437272,1,1,0,100653,75803,4,0,8
437273,1,1,0,100643,53591,4,0,2
437274,1,0,0,100653,110968,6,0,8
437275,1,0,0,100666,37479,4,0,8
437276,1,1,0,100663,41773,6,0,8
437277,1,1,0,100664,10169,4,0,2
437278,1,0,0,100658,96237,6,0,8
437279,1,1,0,100658,46889,6,0,8
437280,1,1,0,100638,49213,4,0,2
437281,1,1,0,100653,112759,4,0,8
437282,1,1,0,100663,2363,4,0,2
437283,1,0,0,100650,32540,6,0,2
437284,1,1,0,100631,110043,4,0,8
437285,1,0,0,100651,50119,6,0,8
437286,1,1,0,100666,50783,4,0,2
437287,1,0,0,100650,18219,4,0,8
437288,1,1,0,100637,34293,6,0,8
437289,1,1,0,100631,19125,4,0,8
437290,1,1,0,100643,129970,4,0,8
437291,1,0,0,100653,47130,4,0,2
437292,1,1,0,100642,111083,4,0,2
437293,1,1,0,100632,112065,4,0,8
437294,1,1,0,100651,88367,4,0,8
437295,1,1,0,100661,33299,6,0,2
437296,1,1,0,100656,35052,4,0,2
437297,1,1,0,100656,15013,4,0,2
437298,1,1,0,100658,104325,6,0,2
437299,1,1,0,100634,77667,4,0,8
437300,1,0,0,100659,39797,6,0,3
437301,1,0,0,100627,30791,6,0,2
437302,1,1,0,100646,52172,6,0,8
437303,1,0,0,100630,90093,6,0,8
437304,1,1,0,100656,22540,4,0,8
437305,1,1,0,100665,49998,4,0,2
437306,1,0,0,100665,13170,6,0,2
437307,1,1,0,100653,89610,4,0,8
437308,1,0,0,100647,46647,6,0,8
437309,1,1,0,100636,40509,4,0,2
437310,1,1,0,100637,35969,6,0,3
437311,1,1,0,100636,59991,4,0,8
437312,1,0,0,100649,52776,4,0,2
437313,1,1,0,100664,29261,6,0,2
437314,1,1,0,100657,34686,6,0,8
437315,1,1,0,100642,145301,4,0,8
437316,1,0,0,100659,90749,6,0,8
437317,1,0,0,100651,20623,4,0,8
437318,1,1,0,100651,19300,6,0,3
437319,1,0,0,100649,31261,6,0,2
437320,1,0,0,100643,30202,4,0,8
437321,1,0,0,100659,31781,6,0,2
437322,1,1,0,100646,34241,6,0,2
437323,1,0,0,100658,36126,4,0,3
437324,1,0,0,100635,98952,6,0,2
437325,1,0,0,100637,47342,6,0,2
437326,1,1,0,100647,51568,6,0,3
437327,1,1,0,100651,44004,4,0,2
437328,1,1,0,100659,59321,6,0,3
437329,1,1,0,100650,72765,6,0,8
437330,1,0,0,100664,12364,4,0,3
437331,1,0,0,100661,16192,4,0,2
437332,1,1,0,100661,29702,6,0,8
437333,1,1,0,100659,14765,6,0,8
437334,1,0,0,100665,77943,4,0,8
437335,1,1,0,100656,50149,4,0,2
437336,1,0,0,100636,72143,4,0,2
437337,1,1,0,100649,36409,6,0,2
437338,1,0,0,100632,100281,6,0,2
437339,1,1,0,100636,32828,4,0,2
437340,1,1,0,100631,12030,6,0,2
437341,1,1,0,100658,29084,6,0,8
437342,1,1,0,100638,75457,4,0,2
437343,1,0,0,100651,49063,6,0,8
437344,1,1,0,100657,44815,4,0,3
437345,1,1,0,100663,19230,4,0,8
437346,1,0,0,100666,41402,4,0,8
437347,1,0,0,100653,51749,6,0,2
437348,1,1,0,100659,108830,6,0,8
437349,1,1,0,100666,18987,4,0,2
437350,1,0,0,100663,33063,6,0,2
437351,1,1,0,100657,91327,6,0,2
437352,1,0,0,100657,39832,4,0,2
437353,1,0,0,100647,22365,6,0,2
437354,1,1,0,100652,105249,4,0,8
437355,1,1,0,100631,14548,6,0,2
437356,1,0,0,100656,13365,6,0,8
437357,1,1,0,100664,48700,4,0,8
437358,1,0,0,100665,28849,4,0,8
437359,1,1,0,100653,12447,6,0,2
437360,1,1,0,100659,9196,4,0,8
437361,1,1,0,100663,42686,6,0,3
437362,1,0,0,100656,86572,4,0,2
437363,1,1,0,100651,122487,4,0,8
437364,1,1,0,100653,28967,6,0,8
437365,1,1,0,100664,44781,6,0,8
437366,1,0,0,100650,30555,6,0,3
437367,1,0,0,100651,22261,6,0,8
437368,1,1,0,100646,50693,6,0,2
437369,1,1,0,100664,39404,6,0,8
437370,1,1,0,100634,34084,4,0,3
437371,1,1,0,100650,108310,4,0,8
437372,1,1,0,100653,53621,4,0,2
437373,1,1,0,100659,54824,4,0,2
437374,1,1,0,100653,50934,6,0,2
437375,1,1,0,100637,109119,4,0,2
437376,1,1,0,100627,43801,4,0,2
437377,1,0,0,100651,32854,4,0,2
437378,1,0,0,100653,17557,4,0,2
437379,1,1,0,100659,54255,6,0,8
437380,1,0,0,100664,28437,4,0,8
437381,1,1,0,100649,102938,4,0,2
437382,1,0,0,100627,12975,4,0,2
437383,1,1,0,100645,43565,4,0,3
437384,1,1,0,100650,41334,6,0,2
437385,1,0,0,100656,20902,4,0,2
437386,1,1,0,100659,104960,4,0,3
437387,1,1,0,100664,81395,4,0,2
437388,1,0,0,100656,33377,4,0,2
437389,1,0,0,100637,12197,6,0,3
437390,1,0,0,100633,30643,6,0,2
437391,1,1,0,100636,110506,6,0,3
437392,1,1,0,100658,19161,4,0,8
437393,1,0,0,100658,34215,4,0,2
437394,1,1,0,100665,35262,4,0,8
437395,1,1,0,100636,12142,4,0,2
437396,1,1,0,100638,6563,4,0,8
437397,1,1,0,100664,35837,4,0,8
437398,1,1,0,100657,15137,4,0,2
437399,1,0,0,100642,48096,4,0,8
437400,1,0,0,100633,87884,6,0,2
437401,1,1,0,100630,50602,6,0,8
437402,1,1,0,100637,28555,4,0,8
437403,1,1,0,100633,62479,6,0,2
437404,1,1,0,100645,72213,6,0,2
437405,1,0,0,100645,10975,6,0,2
437406,1,0,0,100651,71592,4,0,8
437407,1,1,0,100638,44443,4,0,2
437408,1,0,0,100636,16998,6,0,2
437409,1,1,0,100656,111661,6,0,3
437410,1,1,0,100632,54537,6,0,2
437411,1,1,0,100657,47945,4,0,2
437412,1,1,0,100653,292976,4,0,8
437413,1,0,0,100638,43767,6,0,8
437414,1,1,0,100661,35733,6,0,8
437415,1,1,0,100665,14921,4,0,2
437416,1,1,0,100666,45952,4,0,2
437417,1,0,0,100656,51780,6,0,2
437418,1,1,0,100650,106751,6,0,8
437419,1,1,0,100665,60756,4,0,2
437420,1,0,0,100656,9974,6,0,2
437421,1,1,0,100650,40296,6,0,8
437422,1,1,0,100658,9836,6,0,8
437423,1,0,0,100642,19683,6,0,2
437424,1,1,0,100656,15665,6,0,3
437425,1,1,0,100642,20170,4,0,8
437426,1,1,0,100657,11697,4,0,2
437427,1,1,0,100631,37692,4,0,2
437428,1,1,0,100633,36801,6,0,2
437429,1,0,0,100633,37087,4,0,3
437430,1,0,0,100634,47281,4,0,2
437431,1,1,0,100661,9086,6,0,8
437432,1,1,0,100664,13928,6,0,8
437433,1,1,0,100656,53017,4,0,8
437434,1,1,0,100631,62096,4,0,8
437435,1,1,0,100657,107848,6,0,8
437436,1,1,0,100626,33848,4,0,2
437437,1,0,0,100663,128544,4,0,8
437438,1,1,0,100657,21285,4,0,2
437439,1,0,0,100657,39761,4,0,8
437440,1,0,0,100652,15572,4,0,8
437441,1,1,0,100647,33194,4,0,2
437442,1,1,0,100663,37836,4,0,8
437443,1,1,0,100657,87608,6,0,8
437444,1,1,0,100627,107560,6,0,2
437445,1,1,0,100656,12280,4,0,8
437446,1,1,0,100659,22226,4,0,2
437447,1,0,0,100638,28761,4,0,8
437448,1,1,0,100657,37906,4,0,8
437449,1,1,0,100659,48458,4,0,8
437450,1,1,0,100628,10836,6,0,8
437451,1,0,0,100646,36021,6,0,8
437452,1,1,0,100658,154263,6,0,2
437453,1,0,0,100653,20659,6,0,8
437454,1,1,0,100664,48157,4,0,3
437455,1,1,0,100643,15169,6,0,2
437456,1,1,0,100658,18568,4,0,8
437457,1,1,0,100658,14641,4,0,2
437458,1,1,0,100661,10474,4,0,8
437459,1,1,0,100657,35366,6,0,8
437460,1,1,0,100638,14672,4,0,8
437461,1,1,0,100627,38905,4,0,2
437462,1,0,0,100664,29143,4,0,8
437463,1,1,0,100652,64201,6,0,2
437464,1,1,0,100657,84915,6,0,8
437465,1,1,0,100653,101263,4,0,8
437466,1,1,0,100646,42415,4,0,8
437467,1,1,0,100657,28379,4,0,8
437468,1,0,0,100650,40047,6,0,2
437469,1,1,0,100635,102360,6,0,8
437470,1,1,0,100649,29937,4,0,8
437471,1,1,0,100638,70210,6,0,8
437472,1,1,0,100663,87470,4,0,8
437473,1,1,0,100652,12392,4,0,8
437474,1,1,0,100650,42450,6,0,8
437475,1,1,0,100646,73456,4,0,8
437476,1,1,0,100656,49153,4,0,2
437477,1,1,0,100638,30407,4,0,8
437478,1,1,0,100635,53954,4,0,2
437479,1,0,0,100650,18429,4,0,8
437480,1,0,0,100656,68070,4,0,2
437481,1,1,0,100651,263413,4,0,2
437482,1,1,0,100642,22871,6,0,8
437483,1,1,0,100643,37300,4,0,2
437484,1,1,0,100654,72903,4,0,8
437485,1,1,0,100653,31290,6,0,8
437486,1,1,0,100650,30466,4,0,2
437487,1,0,0,100664,36694,6,0,8
437488,1,1,0,100636,43057,4,0,8
437489,1,1,0,100635,92251,6,0,2
437490,1,1,0,100634,4857,4,0,3
437491,1,1,0,100657,69451,4,0,8
437492,1,0,0,100645,14331,6,0,8
437493,1,1,0,100659,84984,6,0,8
437494,1,1,0,100665,30114,6,0,2
437495,1,0,0,100665,107156,4,0,2
437496,1,1,0,100666,57120,4,0,2
437497,1,1,0,100647,19508,6,0,8
437498,1,0,0,100664,22470,4,0,2
437499,1,1,0,100663,47976,4,0,8
437500,1,0,0,100659,17743,6,0,2
437501,1,0,0,100666,91385,6,0,2
437502,1,1,0,100651,16937,4,0,8
437503,1,1,0,100631,40793,4,0,2
437504,1,1,0,100632,95660,4,0,8
437505,1,0,0,100650,21738,6,0,8
437506,1,1,0,100637,112528,6,0,8
437507,1,0,0,100638,32958,4,0,8
437508,1,1,0,100636,98837,6,0,8
437509,1,1,0,100653,80497,4,0,2
437510,1,1,0,100665,100743,6,0,2
437511,1,1,0,100666,51658,4,0,8
437512,1,0,0,100646,30584,4,0,8
437513,1,1,0,100645,30937,4,0,3
437514,1,1,0,100636,42719,4,0,3
437515,1,1,0,100657,83535,6,0,2
437516,1,1,0,100657,60183,6,0,8
437517,1,0,0,100647,13308,6,0,8
437518,1,1,0,100633,19718,4,0,2
437519,1,1,0,100635,78288,6,0,8
437520,1,1,0,100652,205574,6,0,2
437521,1,1,0,100634,65540,6,0,2
437522,1,1,0,100652,33717,4,0,2
437523,1,1,0,100666,34634,6,0,8
437524,1,1,0,100664,20136,4,0,2
437525,1,0,0,100646,394,4,0,8
437526,1,1,0,100647,32304,6,0,3
437527,1,1,0,100638,108426,6,0,2
437528,1,1,0,100651,35210,4,0,2
437529,1,1,0,100634,72834,6,0,2
437530,1,1,0,100658,57694,6,0,3
437531,1,1,0,100649,46948,4,0,8
437532,1,1,0,100634,14982,6,0,8
437533,1,1,0,100647,27496,6,0,2
437534,1,1,0,100659,74215,4,0,3
437535,1,1,0,100635,88298,6,0,2
437536,1,0,0,100664,9613,4,0,8
437537,1,1,0,100658,82637,6,0,2
437538,1,1,0,100651,29584,6,0,2
437539,1,0,0,100636,35157,4,0,2
437540,1,1,0,100663,103573,4,0,8
437541,1,1,0,100663,79462,4,0,8
437542,1,1,0,100638,60948,6,0,8
437543,1,1,0,100637,50813,4,0,2
437544,1,1,0,100638,2756,6,0,8
437545,1,1,0,100666,43734,6,0,2
437546,1,1,0,100647,42179,6,0,2
437547,1,1,0,100661,42753,6,0,8
437548,1,1,0,100665,70832,4,0,2
437549,1,1,0,100665,36074,6,0,8
437550,1,1,0,100638,131,6,0,8
437551,1,1,0,100647,7089,6,0,8
437552,1,0,0,100652,12225,4,0,2
437553,1,1,0,100626,82016,4,0,2
437554,1,1,0,100643,177016,4,0,2
437555,1,1,0,100634,52233,4,0,8
437556,1,0,0,100650,18498,4,0,8
437557,1,1,0,100653,100801,4,0,3
437558,1,1,0,100656,79186,6,0,8
437559,1,0,0,100659,66593,4,0,2
437560,1,1,0,100638,100455,6,0,2
437561,1,1,0,100642,73662,4,0,8
437562,1,1,0,100649,49364,6,0,8
437563,1,1,0,100657,37871,4,0,8
437564,1,1,0,100657,6957,6,0,8
437565,1,1,0,100645,77183,6,0,2
437566,1,1,0,100663,28232,4,0,8
437567,1,1,0,100665,39725,6,0,2
437568,1,1,0,100631,5513,6,0,2
437569,1,0,0,100637,46617,4,0,3
437570,1,1,0,100636,98201,4,0,8
437571,1,0,0,100635,43700,4,0,8
437572,1,0,0,100656,82775,4,0,2
437573,1,0,0,100635,28320,4,0,8
437574,1,1,0,100632,31143,6,0,8
437575,1,1,0,100645,107733,4,0,2
437576,1,0,0,100649,50572,4,0,8
437577,1,1,0,100637,22295,4,0,8
437578,1,1,0,100635,32487,6,0,2
437579,1,1,0,100657,35786,6,0,8
437580,1,1,0,100661,17681,4,0,8
437581,1,1,0,100656,60565,6,0,8
437582,1,1,0,100646,7877,6,0,8
437583,1,0,0,100665,22574,6,0,2
437584,1,1,0,100657,88989,6,0,8
437585,1,0,0,100651,6039,6,0,8
437586,1,1,0,100632,61904,4,0,8
437587,1,1,0,100631,16285,6,0,2
437588,1,1,0,100633,38442,6,0,2
437589,1,1,0,100636,71177,6,0,8
437590,1,1,0,100663,52474,4,0,8
437591,1,0,0,100659,48368,6,0,8
437592,1,1,0,100658,13420,4,0,8
437593,1,1,0,100653,13448,6,0,8
437594,1,0,0,100638,16471,6,0,8
437595,1,1,0,100652,89748,4,0,8
437596,1,1,0,100661,53138,6,0,8
437597,1,1,0,100664,38976,6,0,8
437598,1,1,0,100661,99992,4,0,8
437599,1,1,0,100659,32120,4,0,8
437600,1,1,0,100651,19857,6,0,2
437601,1,1,0,100653,17123,6,0,3
437602,1,1,0,100664,65158,4,0,2
437603,1,0,0,100646,95718,4,0,8
437604,1,1,0,100642,9586,6,0,2
437605,1,1,0,100657,69106,6,0,8
437606,1,1,0,100651,100570,6,0,8
437607,1,1,0,100647,110910,6,0,2
437608,1,0,0,100664,36943,6,0,8
437609,1,0,0,100659,33692,4,0,2
437610,1,1,0,100656,46074,4,0,2
437611,1,1,0,100657,9252,6,0,2
437612,1,1,0,100657,59417,4,0,2
437613,1,0,0,100631,657,4,0,8
437614,1,1,0,100664,10197,6,0,2
437615,1,1,0,100656,37550,4,0,2
437616,1,1,0,100666,110159,6,0,8
437617,1,1,0,100652,11586,4,0,2
437618,1,1,0,100665,112470,6,0,2
437619,1,1,0,100664,30084,6,0,8
437620,1,1,0,100632,11419,6,0,2
437621,1,1,0,100661,10336,4,0,2
437622,1,1,0,100626,34555,6,0,2
437623,1,1,0,100638,99010,4,0,8
437624,1,1,0,100659,79531,4,0,3
437625,1,1,0,100656,41537,6,0,8
437626,1,1,0,100659,43362,4,0,8
437627,1,1,0,100634,10892,4,0,8
437628,1,1,0,100632,15944,6,0,8
437629,1,1,0,100656,32984,4,0,2
437630,1,1,0,100657,10919,4,0,8
437631,1,1,0,100646,52625,6,0,2
437632,1,1,0,100646,106116,4,0,8
437633,1,1,0,100638,15851,6,0,2
437634,1,0,0,100665,3413,6,0,2
437635,1,1,0,100634,64966,6,0,8
437636,1,1,0,100631,3544,6,0,2
437637,1,1,0,100656,12780,4,0,2
437638,1,1,0,100656,2232,6,0,8
437639,1,0,0,100665,52052,4,0,3
437640,1,0,0,100657,9474,4,0,8
437641,1,1,0,100633,44950,4,0,2
437642,1,1,0,100652,11197,4,0,8
437643,1,0,0,100659,113105,6,0,8
437644,1,0,0,100637,103054,6,0,2
437645,1,0,0,100656,29437,6,0,3
437646,1,1,0,100665,60661,6,0,2
437647,1,0,0,100653,35393,6,0,2
437648,1,0,0,100651,63244,6,0,3
437649,1,0,0,100634,57216,4,0,2
437650,1,1,0,100663,38513,6,0,8
437651,1,1,0,100637,105942,4,0,2
437652,1,0,0,100657,9724,4,0,8
437653,1,1,0,100632,105769,6,0,2
437654,1,1,0,100664,19787,4,0,2
437655,1,1,0,100665,1838,6,0,8
437656,1,1,0,100646,16626,6,0,8
437657,1,1,0,100663,17185,4,0,8
437658,1,0,0,100632,20414,6,0,3
437659,1,0,0,100646,12253,6,0,8
437660,1,1,0,100638,20031,4,0,8
437661,1,0,0,100650,43666,6,0,8
437662,1,1,0,100646,76769,4,0,8
437663,1,0,0,100649,41638,4,0,3
437664,1,0,0,100666,82361,4,0,2
437665,1,1,0,100638,39690,6,0,8
437666,1,0,0,100653,14362,4,0,3
437667,1,0,0,100664,18708,6,0,8
437668,1,1,0,100657,52897,4,0,8
437669,1,0,0,100646,73386,4,0,3
437670,1,0,0,100643,21773,6,0,8
437671,1,1,0,100656,36152,6,0,2
437672,1,0,0,100643,17371,6,0,8
437673,1,0,0,100665,20937,6,0,8
437674,1,1,0,100646,18394,4,0,8
437675,1,0,0,100632,49092,4,0,8
437676,1,1,0,100653,16720,6,0,2
437677,1,0,0,100645,22157,6,0,2
437678,1,0,0,100663,43869,6,0,8
437679,1,1,0,100663,28643,4,0,3
437680,1,1,0,100646,47009,6,0,8
437681,1,1,0,100678,43436,4,0,8
437682,1,0,0,100670,44002,6,0,2
437683,1,1,0,100673,13066,6,0,2
437684,1,1,0,100675,74941,6,0,8
437685,1,1,0,100674,70628,4,0,2
437686,1,0,0,100670,14172,4,0,8
437687,1,0,0,100674,24328,6,0,8
437688,1,0,0,100671,28762,6,0,8
437689,1,0,0,100668,25315,4,0,3
437690,1,1,0,100674,65616,6,0,8
437691,1,1,0,100669,28445,6,0,2
437692,1,1,0,100673,79793,4,0,2
437693,1,0,0,100673,19070,4,0,3
437694,1,1,0,100673,6308,6,0,8
437695,1,1,0,100673,12464,6,0,8
437696,1,0,0,100673,12023,4,0,8
437697,1,1,0,100675,52668,4,0,8
437698,1,1,0,100678,37397,6,0,8
437699,1,1,0,100676,21134,6,0,8
437700,1,0,0,100673,53205,6,0,8
437701,1,0,0,100670,132671,4,0,8
437702,1,0,0,100673,64536,6,0,8
437703,1,1,0,100669,27057,6,0,8
437704,1,1,0,100675,7359,6,0,2
437705,1,1,0,100668,40314,4,0,2
437706,1,0,0,100669,16943,6,0,3
437707,1,1,0,100674,30033,4,0,2
437708,1,0,0,100677,44619,4,0,2
437709,1,1,0,100669,15398,4,0,8
437710,1,0,0,100669,60676,4,0,8
437711,1,1,0,100677,47368,4,0,8
437712,1,0,0,100677,49515,6,0,8
437713,1,0,0,100675,41686,4,0,8
437714,1,1,0,100678,6631,4,0,2
437715,1,0,0,100670,10540,6,0,8
437716,1,1,0,100673,10661,6,0,8
437717,1,0,0,100677,21782,6,0,8
437718,1,1,0,100674,13266,4,0,8
437719,1,0,0,100673,14919,6,0,8
437720,1,1,0,100673,18208,6,0,8
437721,1,1,0,100670,44928,4,0,8
437722,1,0,0,100670,27809,4,0,8
437723,1,0,0,100674,52333,6,0,8
437724,1,0,0,100673,66543,4,0,8
437725,1,1,0,100670,53340,6,0,3
437726,1,0,0,100671,20426,4,0,8
437727,1,1,0,100677,27491,6,0,2
437728,1,1,0,100674,61602,4,0,8
437729,1,1,0,100669,3397,6,0,8
437730,1,0,0,100671,33459,4,0,8
437731,1,0,0,100669,25489,4,0,8
437732,1,0,0,100676,29001,6,0,2
437733,1,0,0,100669,64999,4,0,8
437734,1,0,0,100674,67778,6,0,8
437735,1,1,0,100670,39249,4,0,2
437736,1,1,0,100671,83029,6,0,8
437737,1,0,0,100671,17583,4,0,8
437738,1,0,0,100669,46899,4,0,3
437739,1,0,0,100669,6065,4,0,2
437740,1,1,0,100669,12424,4,0,8
437741,1,0,0,100670,32580,4,0,8
437742,1,1,0,100677,36745,6,0,8
437743,1,1,0,100674,110161,4,0,8
437744,1,1,0,100674,20457,6,0,3
437745,1,0,0,100677,24851,4,0,8
437746,1,1,0,100677,9178,6,0,8
437747,1,0,0,100668,38873,6,0,2
437748,1,1,0,100675,31384,6,0,8
437749,1,0,0,100675,26476,4,0,8
437750,1,1,0,100669,55272,4,0,8
437751,1,1,0,100675,33121,6,0,8
437752,1,0,0,100677,3154,4,0,2
437753,1,1,0,100670,7117,4,0,8
437754,1,1,0,100678,13346,4,0,8
437755,1,1,0,100670,17263,4,0,8
437756,1,0,0,100669,11382,4,0,8
437757,1,1,0,100676,2345,6,0,2
437758,1,0,0,100675,17476,4,0,2
437759,1,0,0,100675,11342,6,0,8
437760,1,0,0,100670,64690,4,0,2
437761,1,1,0,100676,57280,6,0,2
437762,1,1,0,100671,17369,6,0,8
437763,1,0,0,100670,54964,4,0,8
437764,1,0,0,100677,9458,6,0,8
437765,1,0,0,100678,53474,6,0,8
437766,1,0,0,100678,11904,6,0,8
437767,1,0,0,100674,32377,4,0,2
437768,1,1,0,100670,310921,4,0,2
437769,1,1,0,100671,17050,4,0,8
437770,1,0,0,100669,49246,4,0,8
437771,1,1,0,100676,52936,4,0,8
437772,1,0,0,100670,18238,6,0,2
437773,1,1,0,100674,14652,4,0,2
437774,1,1,0,100669,17849,4,0,2
437775,1,1,0,100669,13693,6,0,2
437776,1,1,0,100670,2588,6,0,8
437777,1,0,0,100671,18793,6,0,8
437778,1,0,0,100671,21165,6,0,8
437779,1,0,0,100673,21997,6,0,2
437780,1,0,0,100677,50388,6,0,8
