puma_geoid,TAZ,household_id,per_num,AGEP,SEX,WKHP,WKW,ESR,RAC1P,HISP,SCHG,MIL,NAICSP,INDP,person_id
1100105,54,17345,1,25,2,50,4,1,6,1,-9,4,5411,7270.0,1734501
1100105,54,17346,1,29,2,50,1,1,2,1,16,4,5241,6991.0,1734601
1100105,54,17347,1,29,2,50,1,1,2,1,16,4,5241,6991.0,1734701
1100105,54,17348,1,26,2,50,1,1,1,1,-9,4,5417,7460.0,1734801
1100105,54,17349,1,30,2,50,1,1,1,1,-9,4,92MP,9470.0,1734901
1100105,54,17350,1,32,2,40,1,1,1,1,-9,4,5411,7270.0,1735001
1100105,54,17351,1,28,2,35,1,1,1,1,-9,4,6216,8170.0,1735101
1100105,54,17352,1,34,2,55,1,1,1,1,15,4,515,6670.0,1735201
1100105,54,17353,1,28,2,54,1,1,1,1,-9,4,5416,7390.0,1735301
1100105,54,17354,1,27,2,45,1,1,1,1,-9,4,611M1,7870.0,1735401
1100105,54,17355,1,28,2,40,1,1,1,1,-9,4,611M1,7870.0,1735501
1100105,54,17356,1,33,1,40,1,4,1,1,16,1,928110P2,9680.0,1735601
1100105,54,17357,1,31,2,55,1,1,1,1,-9,4,6111,7860.0,1735701
1100105,54,17358,1,29,2,60,1,1,1,1,-9,4,5415,7380.0,1735801
1100105,54,17359,1,28,2,45,1,1,1,1,-9,4,5111Z,6480.0,1735901
1100105,54,17360,1,32,1,23,1,1,1,1,-9,4,5615,7670.0,1736001
1100105,54,17361,1,29,1,40,1,1,1,1,-9,4,5417,7460.0,1736101
1100105,54,17362,1,30,1,40,3,1,1,1,-9,4,9211MP,9370.0,1736201
1100105,54,17363,1,34,2,60,1,1,1,1,-9,4,928P,9590.0,1736301
1100105,54,17364,1,29,2,50,1,1,1,1,-9,4,5416,7390.0,1736401
1100105,54,17365,1,27,2,37,1,1,1,1,-9,4,622M,8191.0,1736501
1100105,54,17366,1,24,2,40,1,1,1,1,16,4,5416,7390.0,1736601
1100105,54,17367,1,32,2,50,1,1,1,1,-9,4,813M,9170.0,1736701
1100105,54,17368,1,31,2,40,1,1,1,1,-9,4,813M,9170.0,1736801
1100105,54,17369,1,24,2,55,4,1,1,1,16,4,5416,7390.0,1736901
1100105,54,17370,1,29,1,40,1,1,1,1,-9,4,8139Z,9190.0,1737001
1100105,54,17371,1,32,1,50,1,1,1,1,-9,4,424M,4380.0,1737101
1100105,54,17372,1,30,1,40,3,1,1,1,-9,4,9211MP,9370.0,1737201
1100105,54,17373,1,25,2,50,1,1,1,1,-9,4,5416,7390.0,1737301
1100105,54,17374,1,31,2,50,1,1,1,1,-9,4,92MP,9470.0,1737401
1100105,54,17375,1,29,2,45,1,1,1,1,-9,4,5417,7460.0,1737501
1100105,54,17376,1,28,2,40,1,1,1,1,-9,4,92M2,9570.0,1737601
1100105,54,17377,1,28,1,44,1,1,1,1,-9,4,5416,7390.0,1737701
1100105,54,17378,1,29,2,45,1,1,1,1,-9,4,5418,7470.0,1737801
1100105,54,17379,1,26,2,45,1,1,1,1,-9,4,9211MP,9370.0,1737901
1100105,54,17380,1,30,2,48,1,1,1,1,-9,4,52M2,6970.0,1738001
1100105,54,17381,1,29,2,45,1,1,1,1,-9,4,5415,7380.0,1738101
1100105,54,17382,1,29,2,50,1,1,1,1,-9,4,611M1,7870.0,1738201
1100105,54,17383,1,34,2,60,1,1,1,1,-9,4,928P,9590.0,1738301
1100105,54,17384,1,28,2,48,2,1,1,1,-9,4,928P,9590.0,1738401
1100105,54,17385,1,27,2,40,1,1,1,1,-9,4,923,9480.0,1738501
1100105,54,17386,1,29,2,40,1,1,1,1,-9,4,5418,7470.0,1738601
1100105,54,17387,1,27,2,45,3,1,1,1,-9,4,5419Z,7490.0,1738701
1100105,54,17388,1,28,1,40,1,1,1,1,-9,4,92M2,9570.0,1738801
1100105,54,17389,1,25,2,50,1,1,1,1,-9,4,5416,7390.0,1738901
1100105,54,17390,1,31,2,42,1,1,1,1,-9,4,92MP,9470.0,1739001
1100105,54,17391,1,26,1,40,1,1,1,1,-9,4,928P,9590.0,1739101
1100105,54,17392,1,29,2,55,1,1,1,1,-9,4,5416,7390.0,1739201
1100105,54,17393,1,28,1,60,1,4,1,1,-9,1,928110P3,9690.0,1739301
1100105,54,17394,1,24,2,55,4,1,1,1,16,4,5416,7390.0,1739401
1100105,54,17395,1,27,2,40,1,1,1,1,-9,4,522M,6890.0,1739501
1100105,54,17396,1,29,2,60,1,1,1,1,-9,4,622M,8191.0,1739601
1100105,54,17397,1,33,2,40,1,1,1,1,-9,4,211,370.0,1739701
1100105,54,17398,1,29,2,47,1,1,1,1,-9,4,9211MP,9370.0,1739801
1100105,54,17399,1,27,2,40,1,1,1,1,-9,4,51912,6770.0,1739901
1100105,54,17400,1,31,2,60,1,1,1,1,-9,4,6111,7860.0,1740001
1100105,54,17401,1,28,2,45,1,1,1,1,-9,4,5111Z,6480.0,1740101
1100105,54,17402,1,29,1,40,1,1,1,1,-9,4,92113,9380.0,1740201
1100105,54,17403,1,26,2,50,1,1,1,1,-9,4,5417,7460.0,1740301
1100105,54,17404,1,24,1,60,1,1,1,1,-9,4,5416,7390.0,1740401
1100105,54,17405,1,32,2,50,1,1,1,1,-9,4,813M,9170.0,1740501
1100105,54,17406,1,27,2,55,1,1,1,1,16,4,813M,9170.0,1740601
1100105,54,17407,1,27,2,55,1,1,1,1,16,4,813M,9170.0,1740701
1100105,54,17408,1,32,2,40,1,1,1,1,-9,4,81393,9180.0,1740801
1100105,54,17409,1,33,1,50,1,1,1,1,-9,4,5413,7290.0,1740901
1100105,54,17410,1,33,1,40,1,1,1,1,-9,4,55,7570.0,1741001
1100105,54,17411,1,28,2,35,1,1,1,1,-9,4,6216,8170.0,1741101
1100105,54,17412,1,24,2,55,4,1,1,1,16,4,5416,7390.0,1741201
1100105,54,17413,1,28,1,40,1,1,1,1,-9,4,92M2,9570.0,1741301
1100105,54,17414,1,29,1,45,1,1,1,1,-9,4,561M,7780.0,1741401
1100105,54,17415,1,30,1,42,1,1,1,1,-9,4,51912,6770.0,1741501
1100105,54,17416,1,29,1,65,1,1,1,1,-9,4,5416,7390.0,1741601
1100105,54,17417,1,34,2,38,1,1,1,1,-9,4,611M3,7890.0,1741701
1100105,54,17418,1,31,2,55,1,1,1,1,-9,4,52M2,6970.0,1741801
1100105,54,17419,1,23,2,45,1,1,1,1,-9,4,611M1,7870.0,1741901
1100105,54,17420,1,31,2,45,1,1,1,1,16,4,5416,7390.0,1742001
1100105,54,17421,1,31,2,42,1,1,1,1,-9,4,92MP,9470.0,1742101
1100105,54,17422,1,26,2,40,1,1,1,1,-9,4,52M2,6970.0,1742201
1100105,54,17423,1,28,2,45,1,1,1,1,-9,4,8139Z,9190.0,1742301
1100105,54,17424,1,29,2,40,1,1,1,1,16,4,33641M1,3580.0,1742401
1100105,54,17425,1,31,2,50,1,1,1,1,-9,4,92MP,9470.0,1742501
1100105,54,17426,1,33,1,40,1,1,1,1,-9,4,5411,7270.0,1742601
1100105,54,17427,1,31,2,40,1,1,1,1,-9,4,813M,9170.0,1742701
1100105,54,17428,1,30,1,40,1,1,1,1,-9,4,5417,7460.0,1742801
1100105,54,17429,1,29,2,50,1,1,1,1,-9,4,611M1,7870.0,1742901
1100105,54,17430,1,27,2,37,1,1,1,1,-9,4,622M,8191.0,1743001
1100105,54,17431,1,33,2,40,1,1,1,1,-9,4,211,370.0,1743101
1100105,54,17432,1,30,1,60,2,1,1,1,-9,2,928P,9590.0,1743201
1100105,54,17433,1,30,2,40,1,1,1,1,-9,4,611M3,7890.0,1743301
1100105,54,17434,1,24,2,45,2,1,1,1,-9,4,81393,9180.0,1743401
1100105,54,17435,1,29,2,40,1,1,1,1,-9,4,5416,7390.0,1743501
1100105,54,17436,1,33,2,40,1,1,1,1,-9,4,211,370.0,1743601
1100105,54,17437,1,26,2,45,1,1,1,1,-9,4,9211MP,9370.0,1743701
1100105,54,17438,1,29,2,55,1,1,1,1,-9,4,712,8570.0,1743801
1100105,54,17439,1,29,2,55,1,1,1,1,-9,4,5416,7390.0,1743901
1100105,54,17440,1,27,2,40,1,1,1,1,-9,4,92M1,9490.0,1744001
1100105,54,17441,1,29,2,45,1,1,1,1,-9,4,5415,7380.0,1744101
1100105,54,17442,1,29,1,40,1,1,1,1,-9,4,92113,9380.0,1744201
1100105,54,17443,1,34,2,40,1,1,1,1,-9,4,5411,7270.0,1744301
1100105,54,17444,1,23,2,45,5,1,1,1,-9,4,5416,7390.0,1744401
1100105,54,17445,1,29,2,45,1,1,1,1,-9,4,5415,7380.0,1744501
1100105,54,17446,1,29,1,65,1,1,1,1,-9,4,5416,7390.0,1744601
1100105,54,17447,1,25,1,55,1,1,1,1,-9,4,5416,7390.0,1744701
1100105,54,17448,1,33,2,40,1,1,1,1,-9,4,211,370.0,1744801
1100105,54,17449,1,31,2,42,1,1,1,1,-9,4,92MP,9470.0,1744901
1100105,54,17450,1,28,1,45,1,1,1,1,-9,4,531M,7071.0,1745001
1100105,54,17451,1,32,1,50,1,1,1,1,-9,4,424M,4380.0,1745101
1100105,54,17452,1,27,2,40,1,1,1,1,-9,4,522M,6890.0,1745201
1100105,54,17453,1,29,2,40,1,1,1,1,-9,4,5418,7470.0,1745301
1100105,54,17454,1,29,1,65,1,1,1,1,-9,4,5416,7390.0,1745401
1100105,54,17455,1,30,2,40,1,1,1,1,-9,4,611M3,7890.0,1745501
1100105,54,17456,1,29,1,45,1,4,1,1,-9,1,928110P3,9690.0,1745601
1100105,54,17457,1,23,2,45,1,1,1,1,-9,4,611M1,7870.0,1745701
1100105,54,17458,1,31,2,50,1,1,1,1,-9,4,92M2,9570.0,1745801
1100105,54,17459,1,28,2,42,1,1,1,1,-9,4,44511,4971.0,1745901
1100105,54,17460,1,32,1,50,1,1,1,1,-9,4,52M2,6970.0,1746001
1100105,54,17461,1,22,2,70,1,1,1,1,-9,4,6111,7860.0,1746101
1100105,54,17462,1,29,2,40,1,1,1,1,-9,4,5418,7470.0,1746201
1100105,54,17463,1,28,2,45,1,1,1,1,-9,4,5111Z,6480.0,1746301
1100105,54,17464,1,25,2,50,1,1,1,1,-9,4,5416,7390.0,1746401
1100105,54,17465,1,26,2,37,1,1,1,1,-9,4,813M,9170.0,1746501
1100105,54,17466,1,31,2,40,1,1,1,1,-9,4,813M,9170.0,1746601
1100105,54,17467,1,25,2,50,1,1,1,1,-9,4,5416,7390.0,1746701
1100105,54,17468,1,31,2,50,1,1,1,1,-9,4,92MP,9470.0,1746801
1100105,54,17469,1,27,2,45,1,1,1,1,-9,4,3345,3380.0,1746901
1100105,54,17470,1,24,1,55,1,1,1,1,-9,4,9211MP,9370.0,1747001
1100105,54,17471,1,25,1,45,1,1,1,1,-9,4,52M2,6970.0,1747101
1100105,54,17472,1,26,1,40,1,1,1,1,-9,4,928P,9590.0,1747201
1100105,54,17473,1,24,2,55,4,1,1,1,16,4,5416,7390.0,1747301
1100105,54,17474,1,28,2,45,1,1,1,1,-9,4,8139Z,9190.0,1747401
1100105,54,17475,1,34,2,40,1,1,1,1,-9,4,813M,9170.0,1747501
1100105,54,17476,1,30,2,50,1,1,8,16,-9,4,52M1,6870.0,1747601
1100105,54,17477,1,28,2,55,1,1,1,3,-9,4,5413,7290.0,1747701
1100105,54,17478,1,32,1,40,4,1,1,4,-9,4,5415,7380.0,1747801
1100105,54,17479,1,25,2,40,1,1,8,6,-9,4,5416,7390.0,1747901
1100105,54,17480,1,30,2,50,1,1,8,16,-9,4,52M1,6870.0,1748001
1100105,54,17481,1,30,2,50,1,1,8,16,-9,4,52M1,6870.0,1748101
1100105,54,17482,1,30,2,37,1,1,1,3,-9,4,81393,9180.0,1748201
1100105,54,17483,1,25,2,40,1,1,8,6,-9,4,5416,7390.0,1748301
1100105,54,17484,1,29,1,40,1,1,1,24,-9,4,5416,7390.0,1748401
1100105,54,17485,1,31,1,40,1,1,1,2,-9,4,52M1,6870.0,1748501
1100105,54,17486,1,29,1,30,1,2,1,2,-9,4,711M,8563.0,1748601
1100105,54,17487,1,31,1,40,1,1,1,2,-9,4,52M1,6870.0,1748701
1100105,54,17488,1,32,2,40,1,1,8,17,-9,4,813M,9170.0,1748801
1100105,54,17489,1,28,1,49,1,1,1,17,-9,4,5616,7680.0,1748901
1100105,54,17490,1,32,1,40,1,1,1,10,-9,4,9211MP,9370.0,1749001
1100105,54,17491,1,27,2,40,1,1,1,2,-9,4,923,9480.0,1749101
1100105,54,17492,1,28,2,55,1,1,1,3,-9,4,5413,7290.0,1749201
1100105,54,17493,1,31,1,40,1,1,1,2,-9,4,52M1,6870.0,1749301
1100105,54,17494,1,27,2,40,1,1,8,17,-9,4,6111,7860.0,1749401
1100105,54,17495,1,30,2,50,1,1,8,16,-9,4,52M1,6870.0,1749501
1100105,54,17496,1,26,2,45,1,1,1,3,-9,4,23,770.0,1749601
1100105,54,17497,1,29,1,50,1,1,1,21,-9,4,8139Z,9190.0,1749701
1100105,54,17498,1,25,2,40,1,1,8,6,-9,4,5416,7390.0,1749801
1100105,54,17499,1,73,2,-9,-9,6,9,1,-9,3,923,9480.0,1749901
1100105,54,17500,1,73,2,-9,-9,6,9,1,-9,3,923,9480.0,1750001
1100105,54,17501,1,80,2,-9,-9,6,6,1,-9,4,0,0.0,1750101
1100105,54,17502,1,80,2,-9,-9,6,6,1,-9,4,0,0.0,1750201
1100105,54,17503,1,67,1,-9,-9,6,2,1,-9,4,4481,5170.0,1750301
1100105,54,17504,1,78,1,-9,-9,6,2,1,-9,2,0,0.0,1750401
1100105,54,17505,1,94,2,-9,-9,6,1,1,-9,4,0,0.0,1750501
1100105,54,17506,1,67,1,-9,-9,6,1,1,-9,4,611M1,7870.0,1750601
1100105,54,17507,1,89,1,-9,-9,6,1,1,-9,2,0,0.0,1750701
1100105,54,17508,1,80,2,-9,-9,6,1,1,-9,4,5416,7390.0,1750801
1100105,54,17509,1,72,2,-9,-9,6,1,1,-9,4,712,8570.0,1750901
1100105,54,17510,1,73,1,-9,-9,6,1,1,-9,3,0,0.0,1751001
1100105,54,17511,1,66,2,-9,-9,6,1,1,-9,4,0,0.0,1751101
1100105,54,17512,1,83,2,-9,-9,6,1,1,-9,4,0,0.0,1751201
1100105,54,17513,1,69,2,-9,-9,6,1,1,-9,4,92M2,9570.0,1751301
1100105,54,17514,1,74,2,-9,-9,6,1,1,-9,4,0,0.0,1751401
1100105,54,17515,1,80,2,-9,-9,6,1,1,-9,4,5416,7390.0,1751501
1100105,54,17516,1,65,1,-9,-9,6,1,1,-9,4,923,9480.0,1751601
1100105,54,17517,1,73,1,-9,-9,6,1,1,-9,3,0,0.0,1751701
1100105,54,17518,1,65,1,-9,-9,6,1,1,-9,4,923,9480.0,1751801
1100105,54,17519,1,67,1,35,2,6,1,1,15,4,7111,8561.0,1751901
1100105,54,17520,1,73,1,-9,-9,6,1,1,-9,3,0,0.0,1752001
1100105,54,17521,1,72,1,-9,-9,6,1,1,-9,4,0,0.0,1752101
1100105,54,17522,1,67,1,35,2,6,1,1,15,4,7111,8561.0,1752201
1100105,54,17523,1,71,1,-9,-9,6,1,1,-9,2,0,0.0,1752301
1100105,54,17524,1,74,2,-9,-9,6,1,1,-9,4,0,0.0,1752401
1100105,54,17525,1,94,2,-9,-9,6,1,1,-9,4,0,0.0,1752501
1100105,54,17526,1,68,1,-9,-9,6,1,1,-9,3,0,0.0,1752601
1100105,54,17527,1,73,1,-9,-9,6,1,1,-9,3,0,0.0,1752701
1100105,54,17528,1,80,2,-9,-9,6,1,1,-9,4,5416,7390.0,1752801
1100105,54,17529,1,89,1,-9,-9,6,1,1,-9,2,0,0.0,1752901
1100105,54,17530,1,74,2,-9,-9,6,1,1,-9,4,0,0.0,1753001
1100105,54,17531,1,70,2,-9,-9,6,1,1,-9,4,522M,6890.0,1753101
1100105,54,17532,1,89,1,-9,-9,6,1,1,-9,2,0,0.0,1753201
1100105,54,17533,1,70,1,-9,-9,6,1,1,-9,4,0,0.0,1753301
1100105,54,17534,1,73,1,-9,-9,6,1,1,-9,3,0,0.0,1753401
1100105,54,17535,1,74,1,-9,-9,6,2,3,-9,2,6111,7860.0,1753501
1100105,54,17536,1,93,2,-9,-9,6,1,2,-9,4,928P,9590.0,1753601
1100105,54,17537,1,74,1,-9,-9,6,2,3,-9,2,6111,7860.0,1753701
1100105,54,17538,1,49,1,40,4,3,6,1,-9,4,5413,7290.0,1753801
1100105,54,17539,1,62,2,-9,-9,3,1,1,-9,4,928P,9590.0,1753901
1100105,54,17540,1,62,2,-9,-9,3,1,1,-9,4,928P,9590.0,1754001
1100105,54,17541,1,59,2,-9,-9,6,1,1,-9,4,52M1,6870.0,1754101
1100105,54,17542,1,62,2,-9,-9,6,2,3,-9,4,0,0.0,1754201
1100105,54,17543,1,62,2,-9,-9,6,2,3,-9,4,0,0.0,1754301
1100105,54,17544,1,32,2,-9,-9,3,9,1,-9,4,81393,9180.0,1754401
1100105,54,17545,1,24,1,40,3,6,1,1,16,4,5241,6991.0,1754501
1100105,54,17546,1,66,1,40,1,1,2,1,-9,4,531M,7071.0,1754601
1100105,54,17547,1,82,1,18,6,1,1,1,-9,4,611M3,7890.0,1754701
1100105,54,17548,1,67,1,50,1,1,1,1,-9,4,23,770.0,1754801
1100105,54,17549,1,67,1,50,1,1,1,1,-9,4,23,770.0,1754901
1100105,54,17550,1,82,1,18,6,1,1,1,-9,4,611M3,7890.0,1755001
1100105,54,17551,1,37,2,40,1,1,9,1,-9,4,7211,8660.0,1755101
1100105,54,17552,1,60,2,40,2,2,2,1,-9,4,622M,8191.0,1755201
1100105,54,17553,1,46,2,35,1,1,2,1,-9,4,722Z,8680.0,1755301
1100105,54,17554,1,42,1,50,1,1,1,1,-9,4,5416,7390.0,1755401
1100105,54,17555,1,37,1,50,1,1,1,1,-9,4,9211MP,9370.0,1755501
1100105,54,17556,1,39,1,65,1,1,1,1,-9,4,722Z,8680.0,1755601
1100105,54,17557,1,48,1,65,1,1,1,1,-9,4,813M,9170.0,1755701
1100105,54,17558,1,58,2,40,1,1,1,1,-9,4,713Z,8590.0,1755801
1100105,54,17559,1,58,1,30,1,1,1,1,-9,4,8131,9160.0,1755901
1100105,54,17560,1,63,1,40,6,1,1,1,-9,4,515,6670.0,1756001
1100105,54,17561,1,61,2,20,1,1,1,1,-9,4,8121M,8990.0,1756101
1100105,54,17562,1,37,1,50,1,1,1,1,-9,4,9211MP,9370.0,1756201
1100105,54,17563,1,45,1,40,1,1,1,9,-9,4,5419Z,7490.0,1756301
1100105,54,17564,1,58,2,40,1,1,8,11,-9,4,5617Z,7690.0,1756401
1100105,54,17565,1,23,1,40,4,1,9,1,-9,4,5417,7460.0,1756501
1100105,54,17566,1,30,2,35,1,1,9,1,-9,4,722Z,8680.0,1756601
1100105,54,17567,1,31,1,42,5,1,8,1,-9,4,5412,7280.0,1756701
1100105,54,17568,1,25,2,40,1,1,6,1,-9,4,611M1,7870.0,1756801
1100105,54,17569,1,27,1,55,1,1,6,1,16,4,5191ZM,6780.0,1756901
1100105,54,17570,1,30,2,40,1,1,6,1,-9,4,5411,7270.0,1757001
1100105,54,17571,1,30,2,40,1,1,6,1,-9,4,5411,7270.0,1757101
1100105,54,17572,1,27,1,50,1,1,6,1,-9,4,5411,7270.0,1757201
1100105,54,17573,1,34,1,35,1,1,2,1,16,4,6241,8370.0,1757301
1100105,54,17574,1,25,1,55,1,1,1,1,-9,4,813M,9170.0,1757401
1100105,54,17575,1,27,2,40,2,1,1,1,-9,4,5241,6991.0,1757501
1100105,54,17576,1,30,2,40,1,1,1,1,-9,4,623M,8290.0,1757601
1100105,54,17577,1,26,2,40,1,1,1,1,-9,4,5418,7470.0,1757701
1100105,54,17578,1,26,1,90,1,1,1,1,16,4,5417,7460.0,1757801
1100105,54,17579,1,25,2,50,1,1,1,1,-9,4,52M2,6970.0,1757901
1100105,54,17580,1,28,1,60,1,1,1,1,-9,4,722Z,8680.0,1758001
1100105,54,17581,1,28,2,50,5,1,1,1,-9,4,92MP,9470.0,1758101
1100105,54,17582,1,28,2,50,1,1,1,1,-9,4,722Z,8680.0,1758201
1100105,54,17583,1,25,2,55,1,1,1,1,16,4,487,6280.0,1758301
1100105,54,17584,1,34,1,35,3,1,1,1,-9,4,5614,7590.0,1758401
1100105,54,17585,1,34,2,45,1,1,1,1,-9,4,7111,8561.0,1758501
1100105,54,17586,1,26,2,37,1,1,1,1,-9,4,928P,9590.0,1758601
1100105,54,17587,1,25,2,45,1,1,1,1,-9,4,5614,7590.0,1758701
1100105,54,17588,1,25,1,55,1,1,1,1,-9,4,813M,9170.0,1758801
1100105,54,17589,1,22,2,40,1,1,1,1,15,4,522M,6890.0,1758901
1100105,54,17590,1,22,2,40,1,1,1,1,15,4,522M,6890.0,1759001
1100105,54,17591,1,31,1,30,3,1,1,1,-9,4,813M,9170.0,1759101
1100105,54,17592,1,25,2,55,1,1,1,1,-9,4,813M,9170.0,1759201
1100105,54,17593,1,25,2,45,1,1,1,1,-9,4,5614,7590.0,1759301
1100105,54,17594,1,25,2,40,1,1,1,1,-9,4,712,8570.0,1759401
1100105,54,17595,1,26,1,40,1,1,1,1,-9,4,722Z,8680.0,1759501
1100105,54,17596,1,25,2,40,1,1,1,1,-9,4,92M2,9570.0,1759601
1100105,54,17597,1,25,1,45,3,1,1,1,-9,4,928P,9590.0,1759701
1100105,54,17598,1,25,2,50,1,1,1,1,-9,4,52M2,6970.0,1759801
1100105,54,17599,1,34,1,50,1,1,1,1,-9,4,7115,8564.0,1759901
1100105,54,17600,1,26,1,55,5,1,1,1,-9,4,5411,7270.0,1760001
1100105,54,17601,1,26,1,40,1,1,1,1,-9,4,5417,7460.0,1760101
1100105,54,17602,1,25,1,50,1,1,1,1,16,4,5412,7280.0,1760201
1100105,54,17603,1,34,2,40,5,1,1,1,-9,4,813M,9170.0,1760301
1100105,54,17604,1,25,1,55,1,1,1,1,-9,4,813M,9170.0,1760401
1100105,54,17605,1,33,2,40,1,1,1,2,-9,4,531M,7071.0,1760501
1100105,54,17606,1,33,2,40,2,1,8,16,-9,4,712,8570.0,1760601
1100105,54,17607,1,33,2,40,2,1,8,16,-9,4,712,8570.0,1760701
1100105,54,17608,1,27,2,45,1,1,8,14,-9,4,622M,8191.0,1760801
1100105,54,17609,1,78,2,-9,-9,6,9,1,-9,4,0,0.0,1760901
1100105,54,17610,1,78,2,-9,-9,6,9,1,-9,4,0,0.0,1761001
1100105,54,17611,1,78,2,-9,-9,6,9,1,-9,4,0,0.0,1761101
1100105,54,17612,1,78,2,-9,-9,6,9,1,-9,4,0,0.0,1761201
1100105,54,17613,1,78,2,-9,-9,6,9,1,-9,4,0,0.0,1761301
1100105,54,17614,1,80,1,-9,-9,6,2,1,-9,2,0,0.0,1761401
1100105,54,17615,1,69,2,-9,-9,6,2,1,-9,4,0,0.0,1761501
1100105,54,17616,1,86,2,-9,-9,6,2,1,-9,4,0,0.0,1761601
1100105,54,17617,1,78,2,-9,-9,6,1,1,-9,4,0,0.0,1761701
1100105,54,17618,1,74,2,-9,-9,6,1,1,-9,4,5411,7270.0,1761801
1100105,54,17619,1,84,1,-9,-9,6,1,1,-9,2,0,0.0,1761901
1100105,54,17620,1,84,1,-9,-9,6,1,1,-9,2,0,0.0,1762001
1100105,54,17621,1,71,1,-9,-9,6,1,1,-9,4,0,0.0,1762101
1100105,54,17622,1,66,2,-9,-9,6,1,1,-9,4,0,0.0,1762201
1100105,54,17623,1,77,1,-9,-9,6,1,1,-9,4,0,0.0,1762301
1100105,54,17624,1,84,2,-9,-9,6,1,1,-9,4,623M,8290.0,1762401
1100105,54,17625,1,71,1,-9,-9,6,1,1,-9,4,0,0.0,1762501
1100105,54,17626,1,84,2,-9,-9,6,1,1,-9,4,623M,8290.0,1762601
1100105,54,17627,1,78,2,-9,-9,6,1,1,-9,4,0,0.0,1762701
1100105,54,17628,1,84,2,-9,-9,6,1,1,-9,4,623M,8290.0,1762801
1100105,54,17629,1,66,2,-9,-9,6,1,1,-9,4,0,0.0,1762901
1100105,54,17630,1,74,2,-9,-9,6,1,1,-9,4,5411,7270.0,1763001
1100105,54,17631,1,74,1,-9,-9,6,1,1,-9,4,0,0.0,1763101
1100105,54,17632,1,81,2,-9,-9,6,1,1,-9,4,0,0.0,1763201
1100105,54,17633,1,75,2,-9,-9,6,1,1,-9,4,0,0.0,1763301
1100105,54,17634,1,84,1,-9,-9,6,1,1,-9,2,0,0.0,1763401
1100105,54,17635,1,81,2,-9,-9,6,1,1,-9,4,0,0.0,1763501
1100105,54,17636,1,78,1,-9,-9,6,2,10,-9,3,0,0.0,1763601
1100105,54,17637,1,53,1,40,3,6,3,1,-9,4,562,7790.0,1763701
1100105,54,17638,1,53,1,40,3,6,3,1,-9,4,562,7790.0,1763801
1100105,54,17639,1,53,1,-9,-9,6,2,1,-9,4,0,0.0,1763901
1100105,54,17640,1,42,2,-9,-9,6,1,1,16,4,0,0.0,1764001
1100105,54,17641,1,42,2,-9,-9,6,1,1,16,4,0,0.0,1764101
1100105,54,17642,1,42,2,-9,-9,6,1,1,16,4,0,0.0,1764201
1100105,54,17643,1,42,2,-9,-9,6,1,1,16,4,0,0.0,1764301
1100105,54,17644,1,28,2,-9,-9,6,1,1,16,4,92MP,9470.0,1764401
1100105,54,17645,1,25,1,37,2,3,1,4,-9,4,5418,7470.0,1764501
1100105,54,17646,1,25,1,37,2,3,1,4,-9,4,5418,7470.0,1764601
1100105,54,17647,1,66,2,40,3,2,2,1,-9,4,611M1,7870.0,1764701
1100105,54,17648,1,68,1,3,3,1,1,1,-9,2,813M,9170.0,1764801
1100105,54,17649,1,66,2,10,5,1,1,1,-9,4,5416,7390.0,1764901
1100105,54,17650,1,71,2,18,1,1,1,1,-9,4,4MS,5790.0,1765001
1100105,54,17651,1,71,2,18,1,1,1,1,-9,4,4MS,5790.0,1765101
1100105,54,17652,1,68,1,3,3,1,1,1,-9,2,813M,9170.0,1765201
1100105,54,17653,1,71,2,18,1,1,1,1,-9,4,4MS,5790.0,1765301
1100105,54,17654,1,68,1,3,3,1,1,1,-9,2,813M,9170.0,1765401
1100105,54,17655,1,68,1,3,3,1,1,1,-9,2,813M,9170.0,1765501
1100105,54,17656,1,70,2,20,3,1,1,24,-9,4,531M,7071.0,1765601
1100105,54,17657,1,70,2,20,3,1,1,24,-9,4,531M,7071.0,1765701
1100105,54,17658,1,37,1,4,1,1,9,1,-9,4,8129,9090.0,1765801
1100105,54,17659,1,37,1,4,1,1,9,1,-9,4,8129,9090.0,1765901
1100105,54,17660,1,35,1,2,6,1,5,1,13,4,52M1,6870.0,1766001
1100105,54,17661,1,35,1,2,6,1,5,1,13,4,52M1,6870.0,1766101
1100105,54,17662,1,36,1,8,3,1,2,1,-9,4,8123,9070.0,1766201
1100105,54,17663,1,52,2,40,1,1,2,1,-9,4,5616,7680.0,1766301
1100105,54,17664,1,50,2,10,5,1,1,1,-9,4,7111,8561.0,1766401
1100105,54,17665,1,60,1,50,1,1,1,1,-9,4,5411,7270.0,1766501
1100105,54,17666,1,50,2,10,5,1,1,1,-9,4,7111,8561.0,1766601
1100105,54,17667,1,50,1,40,1,1,1,1,-9,4,531M,7071.0,1766701
1100105,54,17668,1,50,1,40,1,1,1,1,-9,4,531M,7071.0,1766801
1100105,54,17669,1,38,1,20,3,1,1,1,-9,4,4481,5170.0,1766901
1100105,54,17670,1,48,2,45,1,1,1,1,-9,4,5416,7390.0,1767001
1100105,54,17671,1,56,2,20,1,1,1,1,-9,4,622M,8191.0,1767101
1100105,54,17672,1,59,2,20,6,1,1,1,-9,4,6244,8470.0,1767201
1100105,54,17673,1,63,1,50,1,1,1,1,-9,4,611M3,7890.0,1767301
