household_id,model_choice,override_choice,util_drivers_2,util_drivers_3,util_drivers_4_up,util_persons_16_17,util_persons_18_24,util_persons_25_34,util_presence_children_0_4,util_presence_children_5_17,util_num_workers_clip_3,util_hh_income_0_30k,util_hh_income_30_75k,util_hh_income_75k_up,util_density_0_10_no_workers,util_density_10_up_no_workers,util_density_0_10_workers,util_density_10_up_workers,util_asc,util_asc_san_francisco,util_asc_solano,util_asc_napa,util_asc_sonoma,util_asc_marin,util_retail_auto_no_workers,util_retail_auto_workers,util_retail_transit_no_workers,util_retail_transit_workers,util_retail_non_motor_no_workers,util_retail_non_motor_workers,util_auto_time_saving_per_worker,TAZ,income,hhsize,HHT,auto_ownership,num_workers,chunk_id,income_in_thousands,income_segment,median_value_of_time,hh_value_of_time,num_non_workers,num_drivers,num_adults,num_children,num_young_children,num_children_5_to_15,num_children_16_to_17,num_college_age,num_young_adults,non_family,family,home_is_urban,home_is_rural,hh_work_auto_savings_ratio,auPkRetail,auPkTotal,auOpRetail,auOpTotal,trPkRetail,trPkTotal,trOpRetail,trOpTotal,nmRetail,nmTotal,DISTRICT,SD,county_id,TOTHH,TOTPOP,TOTACRE,RESACRE,CIACRE,TOTEMP,AGE0519,RETEMPN,FPSEMPN,HEREMPN,OTHEMPN,AGREMPN,MWTEMPN,PRKCST,OPRKCST,area_type,HSENROLL,COLLFTE,COLLPTE,TOPOLOGY,TERMINAL,household_density,employment_density,density_index
1178098,1,1,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,6.1512285266055144,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.684770584106445,0.0,5.963217735290527,0.0,6.21801233291626,0.543969988822937,185,30000,4,1,1,1,1854,30.0,1,6.01,2.150325585222877,3,2,2,2,1,1,0,0,2,False,True,True,False,0.54397,9.663994,12.129631,9.725101,12.206174,6.1612444,8.263765,5.5788126,7.648663,6.2180123,7.743458,4,4,1,3012,8736,309.0,145.0,40.0,1829,1087,303,475,797,224,0,30,0.0,0.0,3,3301.32227,242.20949,8.24565,1,2.13267,16.28108108108108,9.886486486486486,6.1512285266055144
1196293,1,1,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,30.0,7.0,0.0,0.0,0.0,10.0,29.594770129421683,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.161283493041992,0.0,7.727311134338379,0.0,8.181251525878906,0.19584417343139648,21,37000,7,3,1,1,888,37.0,2,8.81,3.8104654726104483,6,5,5,2,2,0,0,2,2,False,True,True,False,0.19584417,10.161417,13.022688,10.161025,13.02759,7.7586184,10.782876,7.666537,10.660004,8.181252,11.086892,1,1,1,3472,6203,78.9,15.189429999999998,44.0,7211,352,381,2802,1840,1975,0,213,123.0,355.0,1,0.0,0.0,0.0,3,4.29617,58.659122076357214,121.82918470409328,39.59477012942168
1196530,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,9.0,0.0,0.0,0.0,10.0,1.1627089242598263,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.758389472961426,0.0,6.7418718338012695,0.0,5.877287864685059,0.4033491909503937,61,39000,4,1,2,1,1809,39.0,2,8.81,5.61663280729519,3,2,2,2,0,2,0,0,0,False,True,True,False,0.4033492,9.7492485,12.370083,9.776133,12.390483,6.7755117,9.383852,6.6765704,9.292191,5.877288,7.691985,2,2,1,1980,4629,90.0,54.0,4.0,962,556,111,65,271,509,0,6,0.0,0.0,2,0.0,0.0,0.0,1,2.97987,34.13793103448276,16.586206896551722,11.162708924259826
1196561,0,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,30.0,2.0,0.0,0.0,0.0,10.0,0.38017783203286015,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.788293838500977,0.0,6.542482376098633,0.0,6.26651668548584,0.47549673914909363,62,32000,4,1,3,1,289,32.0,2,8.81,3.836388213412317,3,3,3,1,0,1,0,1,0,False,True,True,False,0.47549674,9.780913,12.434891,9.802619,12.451201,6.5536737,9.177165,6.520757,9.162252,6.2665167,7.8320513,2,2,1,3347,7567,158.0,80.0,11.0,1316,859,273,242,473,290,1,37,0.0,0.0,2,0.0,0.0,0.0,2,2.94607,36.78021978021978,14.461538461538462,10.38017783203286
1196607,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,13.399999999999999,0.0,0.0,0.0,5.154327566802295,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.92765998840332,0.0,6.720118522644043,0.0,6.481015205383301,0.28748923540115356,67,43400,5,1,1,1,1038,43.4,2,8.81,15.752474212593913,4,2,2,3,0,3,0,0,0,False,True,True,False,0.28748924,9.922705,12.610235,9.937279,12.621331,6.804659,9.505782,6.5560093,9.246677,6.481015,8.442613,2,2,1,2252,5276,96.0,53.0,7.0736399999999975,359,607,118,103,73,52,1,12,0.0,0.0,2,0.0,0.0,0.0,2,2.66202,37.48732389114427,5.975998790817403,5.154327566802295
1196661,0,0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,30.0,27.0,0.0,0.0,0.0,10.0,9.264383075637756,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.99293327331543,0.0,7.308339595794678,0.0,6.717528820037842,0.22088998556137085,84,57000,4,1,0,1,510,57.0,2,8.81,17.28143128206171,3,2,2,2,2,0,0,2,0,False,True,True,False,0.22088999,9.99058,12.714534,9.9975,12.725989,7.362801,10.147457,7.2026196,9.989074,6.717529,8.895801,2,2,1,2391,4924,117.0,42.0,4.0,1408,293,143,175,207,857,1,25,74.43172,105.44494,1,0.0,0.0,0.0,1,4.80294,51.97826086956522,30.608695652173914,19.264383075637756
1196701,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,30.0,15.0,0.0,0.0,0.0,10.0,6.691297208538586,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.004207611083984,0.0,6.925473690032959,0.0,6.723537921905518,0.28498831391334534,99,45000,5,1,0,1,216,45.0,2,8.81,5.699988935448075,4,2,2,3,2,1,0,0,0,False,True,True,False,0.2849883,10.001724,12.703949,10.0090275,12.715791,6.960884,9.887402,6.8567343,9.8196745,6.723538,9.018421,3,3,1,2033,4294,72.0,38.0,4.0,1070,335,148,164,548,163,0,47,0.0,102.04769,2,337.93695,0.0,0.0,1,3.74661,48.404761904761905,25.476190476190474,16.691297208538586
1197077,4,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,30.0,5.920000000000002,0.0,0.0,0.0,4.51508712282193,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.369037628173828,0.0,2.5495288372039795,0.0,3.937424659729004,0.6154717206954956,163,35920,4,1,3,1,1050,35.92,2,8.81,14.159976030117752,3,3,3,1,0,1,0,1,0,False,True,True,False,0.6154717,9.330274,11.928943,9.444284,12.064959,2.5632987,5.0693235,2.522799,5.059494,3.9374247,5.0990524,3,3,1,1245,4635,94.0,62.0,3.0,384,834,114,53,119,92,0,6,0.0,0.0,3,0.0,0.0,0.0,1,2.37546,19.153846153846153,5.907692307692308,4.51508712282193
1197106,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,30.0,10.409999999999997,0.0,0.0,0.0,5.26706170145948,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.793546676635742,0.0,5.89855432510376,0.0,6.0735368728637695,0.41020411252975464,166,40410,5,1,1,1,1562,40.41,2,8.81,3.2793663738450576,4,3,3,2,1,1,0,0,0,False,True,True,False,0.4102041,9.776562,12.362817,9.826517,12.43775,5.987768,8.303823,5.725374,8.023423,6.073537,7.8516674,3,3,1,2650,9647,205.0,122.0,12.0,962,1584,190,191,373,192,0,16,0.0,0.0,3,506.23721,0.0,0.0,1,2.4418,19.776119402985074,7.17910447761194,5.26706170145948
1197201,1,3,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,30.0,14.299999999999997,0.0,0.0,0.0,5.2513736570132705,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.542596817016602,0.0,5.561279296875,0.0,6.109047889709473,0.5170266628265381,183,44300,4,1,3,1,1769,44.3,2,8.81,1.8113211805743399,3,2,2,2,1,2,0,0,2,False,True,True,False,0.51702666,9.527892,11.950078,9.571139,12.017977,5.701947,7.7380676,5.2882175,7.396043,6.109048,7.3610864,4,4,1,2509,7438,284.0,130.0,18.0,1126,1086,305,110,600,90,1,20,0.0,0.0,3,2353.4751,0.0,0.0,1,2.08699,16.9527027027027,7.608108108108108,5.2513736570132705
1206702,2,1,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,30.0,19.189999999999998,0.0,0.0,0.0,9.00374680388421,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.588993072509766,0.0,6.504715442657471,0.0,5.2569661140441895,0.41425877809524536,55,49190,7,1,1,2,973,49.19,2,8.81,11.452724122969194,5,5,4,3,0,2,1,2,0,False,True,True,False,0.82851756,9.581147,12.179948,9.604223,12.199844,6.5401516,9.103359,6.4359274,9.02082,5.256966,6.8312745,2,2,1,1597,3775,97.0,58.0,1.0,796,440,149,79,72,490,3,3,0.0,0.0,3,0.0,0.0,0.0,1,2.57525,27.06779661016949,13.491525423728813,9.00374680388421
1206727,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,30.0,26.409999999999997,0.0,0.0,0.0,6.181716455749319,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.64230728149414,0.0,6.343662261962891,0.0,5.447277069091797,0.510515034198761,59,56410,4,1,0,2,1329,56.41,2,8.81,4.380402971686315,2,2,2,2,0,2,0,0,0,False,True,True,False,1.0210301,9.633078,12.234639,9.660223,12.255994,6.3749013,8.895973,6.283022,8.831925,5.447277,7.0625596,2,2,1,3292,8120,200.0,110.0,21.0,1074,983,217,133,506,201,0,17,0.0,0.0,3,3220.53564,0.0,0.0,1,2.31371,25.129770992366414,8.198473282442748,6.181716455749319
1206728,1,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,30.0,26.83,0.0,0.0,0.0,6.181716455749319,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.64230728149414,0.0,6.343662261962891,0.0,5.447277069091797,0.6122733354568481,59,56830,5,1,2,2,1563,56.83,2,8.81,1.0979275106645423,3,4,3,2,0,1,1,1,0,False,True,True,False,1.2245467,9.633078,12.234639,9.660223,12.255994,6.3749013,8.895973,6.283022,8.831925,5.447277,7.0625596,2,2,1,3292,8120,200.0,110.0,21.0,1074,983,217,133,506,201,0,17,0.0,0.0,3,3220.53564,0.0,0.0,1,2.31371,25.129770992366414,8.198473282442748,6.181716455749319
1207059,3,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,30.0,29.200000000000003,0.0,0.0,0.0,7.755536696313395,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.842353820800781,0.0,6.624807357788086,0.0,6.035641670227051,0.31002163887023926,135,59200,6,1,2,2,691,59.2,2,8.81,1.7537217112337582,4,3,3,3,0,3,0,0,0,False,True,True,False,0.6200433,9.833103,12.467932,9.860312,12.508415,6.728081,9.346837,6.4243336,9.052507,6.0356417,7.7237186,3,3,1,1509,5873,100.0,59.0,6.0,757,1155,193,100,346,101,0,17,0.0,0.0,3,0.0,0.0,0.0,1,2.94885,23.215384615384615,11.646153846153846,7.755536696313395
1207185,2,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,30.0,28.9,0.0,0.0,0.0,6.523299050500521,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.83084487915039,0.0,6.106536865234375,0.0,5.832947254180908,0.34338751435279846,138,58900,5,1,3,2,1220,58.9,2,8.81,8.94998799166422,3,3,3,2,0,2,0,0,0,False,True,True,False,0.686775,9.822265,12.538859,9.847501,12.575703,6.1734986,9.011381,5.9765515,8.844051,5.8329473,7.674503,3,3,1,2585,9627,292.0,120.0,26.0,1508,1711,322,221,511,389,4,61,0.0,0.0,3,0.0,0.0,0.0,1,2.47305,17.705479452054796,10.32876712328767,6.523299050500521
1207265,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,30.0,3.5,0.0,0.0,0.0,3.3445019462137298,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.83001708984375,0.0,5.745426654815674,0.0,5.60120153427124,0.3541424870491028,140,33500,4,1,1,2,1645,33.5,2,8.81,37.491825331563646,2,2,2,2,0,2,0,0,0,False,True,True,False,0.708285,9.825959,12.585539,9.837895,12.607513,5.8067293,8.592814,5.6264267,8.413872,5.6012015,8.20246,3,3,1,1150,4113,101.0,61.0,3.0,263,884,84,47,93,31,1,7,0.0,0.0,3,0.0,0.0,0.0,1,2.17734,17.96875,4.109375,3.3445019462137298
1207480,2,2,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,30.0,5.0,0.0,0.0,0.0,10.0,1.5419107629427788,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.717462539672852,0.0,6.302602767944336,0.0,5.090098857879639,0.41304582357406616,153,35000,8,1,2,2,324,35.0,2,8.81,12.61464690100226,6,5,4,4,0,3,1,2,0,False,True,True,False,0.82609165,9.708515,12.435295,9.73483,12.47344,6.3438473,9.18045,6.222539,9.051211,5.090099,7.448288,3,3,1,1119,4194,101.0,59.0,1.0,1817,790,106,322,312,699,0,378,0.0,0.0,3,0.0,0.0,0.0,1,3.3976900000000003,18.65,30.283333333333335,11.541910762942779
1207969,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,30.0,17.68,0.0,0.0,0.0,3.7401751152073737,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.703044891357422,0.0,5.718111515045166,0.0,5.910324573516846,0.4578225016593933,168,47680,4,1,2,2,874,47.68,2,8.81,21.713959428193828,2,2,2,2,0,2,0,0,0,False,True,True,False,0.915645,9.685766,12.242912,9.736587,12.319197,5.7826886,7.9366684,5.592756,7.759227,5.9103246,7.2481217,4,4,1,3086,9546,272.0,142.0,26.0,789,1573,300,133,137,207,1,11,0.0,0.0,3,0.0,0.0,0.0,1,2.07472,18.36904761904762,4.696428571428571,3.7401751152073737
1208073,2,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,30.0,14.07,0.0,0.0,0.0,5.423085905873072,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.752697944641113,0.0,5.327409744262695,0.0,5.81291389465332,0.4744258522987366,174,44070,4,1,1,2,1510,44.07,2,8.81,5.226768798745398,2,3,3,1,0,1,0,0,1,False,True,True,False,0.9488517,9.742935,12.297541,9.771648,12.329559,5.389774,7.6492653,5.206349,7.4307346,5.812914,7.601523,4,4,1,2479,5987,182.0,113.0,3.0,843,656,154,130,460,95,0,4,0.0,0.0,3,0.0,0.0,0.0,1,2.09563,21.370689655172413,7.267241379310345,5.423085905873072
1208315,2,2,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,30.0,7.799999999999997,0.0,0.0,0.0,6.1512285266055144,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.684770584106445,0.0,5.963217735290527,0.0,6.21801233291626,0.48040083050727844,185,37800,4,1,2,2,1617,37.8,2,8.81,4.990635601752335,2,2,2,2,2,0,0,2,0,False,True,True,False,0.96080166,9.663994,12.129631,9.725101,12.206174,6.1612444,8.263765,5.5788126,7.648663,6.2180123,7.743458,4,4,1,3012,8736,309.0,145.0,40.0,1829,1087,303,475,797,224,0,30,0.0,0.0,3,3301.32227,242.20949,8.24565,1,2.13267,16.28108108108108,9.886486486486486,6.1512285266055144
1234077,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,30.0,25.0,0.0,0.0,0.0,10.0,69.66360880593872,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.164687156677246,0.0,7.829665184020996,0.0,7.901368141174316,0.2197958379983902,10,55000,5,1,0,2,638,55.0,2,8.81,14.759372543716355,3,3,3,2,0,2,0,1,0,False,True,True,False,0.43959168,10.165902,12.990308,10.162329,12.9899645,7.8562827,10.824177,7.777994,10.765681,7.901368,10.92313,1,1,1,5344,9308,73.5,10.37666,35.0,11172,822,139,3157,3008,4622,1,245,90.6058,277.92566,0,0.0,690.54974,0.0,3,4.73802,117.76979619037628,246.20586883212647,79.66360880593872
1234409,2,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,30.0,9.5,0.0,0.0,0.0,10.0,6.967897481590185,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.963112831115723,0.0,7.267910003662109,0.0,7.409097671508789,0.3285346031188965,34,39500,4,1,1,2,226,39.5,2,8.81,3.9990739038167966,2,3,2,2,0,1,1,0,0,False,True,True,False,0.6570692,9.960207,12.793868,9.968754,12.801493,7.358044,10.334522,7.0929437,9.947062,7.4090977,10.079451,1,1,1,2767,4586,60.0,29.0,4.0,702,174,215,131,254,80,0,22,82.0,102.0,1,0.0,0.0,0.0,1,4.34149,83.84848484848484,21.272727272727273,16.967897481590185
1235090,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,30.0,10.0,0.0,0.0,0.0,10.0,12.867290433454265,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.988065719604492,0.0,6.835607528686523,0.0,6.6745524406433105,0.3388679027557373,87,40000,4,1,0,2,747,40.0,2,8.81,3.3841350220377358,2,3,3,1,0,1,0,1,0,False,True,True,False,0.6777358,9.985275,12.691112,9.993482,12.701087,6.908346,9.604865,6.694409,9.361621,6.6745524,8.840745,2,2,1,2444,5345,93.0,43.0,14.0,2793,273,116,239,2240,181,1,16,0.0,0.0,2,0.0,0.0,0.0,1,4.61106,42.87719298245614,49.0,22.867290433454265
1235779,1,0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,30.0,24.939999999999998,0.0,0.0,0.0,9.12866850840662,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.820926666259766,0.0,6.406538963317871,0.0,6.289114952087402,0.2786349952220917,165,54940,5,2,0,2,1734,54.94,2,8.81,2.02571464015335,3,3,3,2,0,2,0,0,3,False,True,True,False,0.55727,9.808423,12.421735,9.845199,12.478017,6.4395356,9.1781645,6.3424873,9.127153,6.289115,8.045267,3,3,1,1880,6877,175.0,75.0,42.0,2473,1008,463,302,970,698,2,38,0.0,0.0,3,1598.15088,0.0,0.0,1,2.81406,16.068376068376068,21.136752136752136,9.12866850840662
1235856,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,30.0,15.0,0.0,0.0,0.0,10.0,5.107993544916621,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.77778434753418,0.0,6.295097351074219,0.0,6.230361461639404,0.33236581087112427,176,45000,4,1,0,2,919,45.0,2,8.81,1.0,2,2,2,2,0,2,0,0,0,False,True,True,False,0.6647316,9.765124,12.309338,9.802359,12.3460455,6.3646913,8.755962,6.160002,8.52025,6.2303615,7.9008694,4,4,1,1908,4101,91.0,48.0,7.0,1472,373,388,168,328,570,0,18,0.0,0.0,2,0.0,0.0,0.0,1,3.32667,34.69090909090909,26.763636363636362,15.10799354491662
1249626,1,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,30.0,7.799999999999997,0.0,0.0,0.0,10.0,0.1797705420129052,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.86697769165039,0.0,5.649241924285889,0.0,6.0414581298828125,0.34938164552052814,133,37800,9,1,2,3,804,37.8,2,8.81,7.601120845476906,6,5,4,5,3,1,1,0,1,False,True,True,False,1.0481449,9.85204,12.484733,9.895974,12.550331,5.698349,8.113831,5.5539155,8.03269,6.041458,8.598615,3,3,1,2502,6345,280.0,116.0,67.0,7293,821,287,1626,4701,639,0,40,0.0,0.0,3,0.0,7144.64307,22523.3457,1,3.20356,13.672131147540984,39.85245901639344,10.179770542012905
1249678,2,2,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,30.0,12.0,0.0,0.0,0.0,5.664372809048734,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.886283874511719,0.0,6.440720558166504,0.0,6.420289516448975,0.38812708854675293,134,42000,6,3,2,4,1139,42.0,2,8.81,3.046102441301799,2,4,4,2,0,2,0,2,0,False,True,True,False,1.5525084,9.876451,12.520561,9.905371,12.56105,6.531369,9.214976,6.2647557,8.850264,6.4202895,8.550897,3,3,1,2518,8712,254.0,118.06819,17.0,1099,1379,264,184,280,321,0,50,0.0,0.0,3,0.0,0.0,0.0,1,2.35426,18.642435350618083,8.136630838097407,5.664372809048734
1249764,2,2,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,30.0,20.0,0.0,0.0,0.0,7.01247648231521,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.87364673614502,0.0,6.135946273803711,0.0,5.799981594085693,0.42890389760335285,139,50000,4,1,2,3,1083,50.0,2,8.81,7.7716477043686565,1,3,3,1,1,0,0,0,3,False,True,True,False,1.2867117,9.869711,12.625815,9.881286,12.646365,6.1962843,8.958285,6.01882,8.787551,5.7999816,8.488113,3,3,1,1325,5312,161.0,65.0,18.0,1038,1068,147,234,197,261,4,195,0.0,0.0,3,1450.05286,0.0,0.0,1,2.53323,15.963855421686747,12.506024096385541,7.01247648231521
1249766,2,3,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,30.0,8.219999999999999,0.0,0.0,0.0,7.01247648231521,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.87364673614502,0.0,6.135946273803711,0.0,5.799981594085693,0.46758565306663513,139,38220,6,1,3,4,398,38.22,2,8.81,4.302468163760482,2,5,4,2,0,1,1,2,0,False,True,True,False,1.8703426,9.869711,12.625815,9.881286,12.646365,6.1962843,8.958285,6.01882,8.787551,5.7999816,8.488113,3,3,1,1325,5312,161.0,65.0,18.0,1038,1068,147,234,197,261,4,195,0.0,0.0,3,1450.05286,0.0,0.0,1,2.53323,15.963855421686747,12.506024096385541,7.01247648231521
1250143,4,4,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,30.0,20.0,0.0,0.0,0.0,3.7728857968378926,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.54231071472168,0.0,5.2619948387146,0.0,5.835315227508545,0.6954630215962728,179,50000,5,1,4,3,1655,50.0,2,8.81,6.188779475703894,2,5,4,1,0,0,1,1,0,False,True,True,False,2.086389,9.528941,11.9954195,9.568263,12.047182,5.4158525,7.5420055,4.963329,7.0510883,5.835315,7.014951,4,4,1,2841,8264,230.0,134.0,9.0,666,1119,287,90,183,83,0,23,0.0,0.0,3,0.0,0.0,0.0,1,2.08967,19.867132867132867,4.6573426573426575,3.7728857968378926
1259598,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,30.0,22.740000000000002,0.0,0.0,0.0,10.0,5.6865875670223485,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.930688858032227,0.0,6.833316802978516,0.0,6.715019226074219,0.34828416506449383,44,52740,5,1,3,3,1530,52.74,2,8.81,1.408717625602002,2,4,4,1,0,1,0,0,0,False,True,True,False,1.0448525,9.924382,12.729748,9.942928,12.747621,6.9228272,9.869744,6.65956,9.392127,6.715019,8.952332,2,2,1,3845,6414,136.0,56.0,14.0,1537,190,138,473,775,125,0,26,75.0,102.0,2,0.0,0.0,0.0,2,4.03144,54.92857142857143,21.957142857142856,15.686587567022348
1259691,1,3,0.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0,3.0,30.0,23.6,0.0,0.0,0.0,9.723058694859642,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.721406936645508,0.0,6.3139567375183105,0.0,5.971144676208496,0.379288911819458,58,53600,8,1,3,3,1465,53.6,2,8.81,2.2538960978749953,5,6,6,2,1,1,0,1,5,False,True,True,False,1.1378667,9.712338,12.342438,9.73901,12.362937,6.325725,8.872914,6.291112,8.884353,5.9711447,7.591982,2,2,1,2534,5783,104.0,54.0,11.0,842,716,274,83,367,109,0,9,0.0,0.0,3,0.0,0.0,0.0,1,2.98121,38.98461538461538,12.953846153846154,9.723058694859642
1259871,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,30.0,17.729999999999997,0.0,0.0,0.0,10.0,6.355688494818928,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.945577621459961,0.0,6.99648380279541,0.0,6.5652079582214355,0.25191164016723633,70,47730,4,1,1,3,558,47.73,2,8.81,9.350004502438715,1,3,2,2,0,1,1,0,0,False,True,True,False,0.7557349,9.94217,12.673812,9.95219,12.681543,7.0187883,9.82255,6.953187,9.76097,6.565208,8.754614,2,2,1,3006,6001,182.0,82.0,29.0,4584,484,549,874,1682,1342,1,136,0.0,0.0,1,0.0,0.0,0.0,1,3.59855,27.08108108108108,41.2972972972973,16.355688494818928
1260122,2,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,30.0,19.08,0.0,0.0,0.0,10.0,5.873052483269998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.041515350341797,0.0,6.144866943359375,0.0,6.836255073547363,0.3766826629638672,102,49080,5,1,1,5,284,49.08,2,8.81,2.437160851310297,0,5,4,1,0,0,1,1,0,False,True,True,False,1.8834133,10.039615,12.769396,10.045204,12.778818,6.170126,8.866842,6.0958333,8.783055,6.836255,9.2087965,3,3,1,2758,5292,81.0,45.30532,3.0,1062,359,115,211,317,351,1,67,0.0,80.41871,2,0.0,0.0,0.0,1,3.72235,57.09516053304274,21.98515608632755,15.873052483269998
1260162,1,1,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,3.0,30.0,17.0,0.0,0.0,0.0,10.0,2.080212514489471,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.060837745666504,0.0,6.431960105895996,0.0,6.992871284484863,0.36049604415893555,108,47000,8,3,1,4,235,47.0,2,8.81,5.156402805242834,4,4,4,4,2,3,0,0,4,False,True,True,False,1.4419842,10.060509,12.88396,10.061477,12.889161,6.4690886,9.456617,6.359886,9.342753,6.9928713,9.806335,3,3,1,1811,3453,113.7,9.53398,103.0,5452,334,278,1835,1090,1407,1,841,0.0,0.0,2,0.0,1028.61108,137.08003,3,3.50406,16.092917001602537,48.44758889714911,12.080212514489471
1260667,3,2,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,3.0,30.0,16.9,0.0,0.0,0.0,2.7699671806967867,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.643692016601562,0.0,5.321049690246582,0.0,4.507081031799316,0.46360190709431964,149,46900,6,1,2,3,673,46.9,2,8.81,45.706312402767686,3,5,5,1,0,1,0,1,2,False,True,True,False,1.3908057,9.629687,12.358456,9.670878,12.41278,5.4579663,8.335617,5.05527,7.8938136,4.507081,7.061687,3,3,1,7191,22720,517.0,247.5816,140.0,1262,4443,75,425,364,319,0,79,0.0,0.0,3,0.0,0.0,0.0,1,2.04377,18.55351234423925,3.2560885243262323,2.7699671806967867
