MAZ,TAZ,hs,hs_sf,hs_mf,hs_mh,hh,hh_sf,hh_mf,hh_mh,gq_civ,gq_mil,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,hhs,pop,hhp,emp_ag,emp_const_non_bldg_prod,emp_const_non_bldg_office,emp_utilities_prod,emp_utilities_office,emp_const_bldg_prod,emp_const_bldg_office,emp_mfg_prod,emp_mfg_office,emp_whsle_whs,emp_trans,emp_retail,emp_prof_bus_svcs,emp_prof_bus_svcs_bldg_maint,emp_pvt_ed_k12,emp_pvt_ed_post_k12_oth,emp_health,emp_personal_svcs_office,emp_amusement,emp_hotel,emp_restaurant_bar,emp_personal_svcs_retail,emp_religious,emp_pvt_hh,emp_state_local_gov_ent,emp_fed_non_mil,emp_fed_mil,emp_state_local_gov_blue,emp_state_local_gov_white,emp_public_ed,emp_own_occ_dwell_mgmt,emp_fed_gov_accts,emp_st_lcl_gov_accts,emp_cap_accts,emp_total,enrollgradekto8,enrollgrade9to12,collegeenroll,othercollegeenroll,adultschenrl,ech_dist,hch_dist,pseudomsa,parkarea,hstallsoth,hstallssam,hparkcost,numfreehrs,dstallsoth,dstallssam,dparkcost,mstallsoth,mstallssam,mparkcost,zip09,parkactive,openspaceparkpreserve,beachactive,budgetroom,economyroom,luxuryroom,midpriceroom,upscaleroom,hotelroomtotal,luz_id,truckregiontype,district27,milestocoast,acres,effective_acres,land_acres,MicroAccessTime,remoteAVParking,refueling_stations,totint,duden,empden,popden,retempden,totintbin,empdenbin,dudenbin,PopEmpDenPerMi,poe_id,original_MAZ,external_TAZ,external_MAZ,colonia_pop_accessibility,std_wait_1,std_wait_2,std_wait_3,std_wait_4,std_wait_5,std_wait_6,std_wait_7,std_wait_8,std_wait_9,std_wait_10,std_wait_11,std_wait_12,std_wait_13,std_wait_14,std_wait_15,std_wait_16,std_wait_17,std_wait_18,std_wait_19,std_wait_20,std_wait_21,std_wait_22,std_wait_23,std_wait_24,std_wait_25,std_wait_26,std_wait_27,std_wait_28,std_wait_29,std_wait_30,std_wait_31,std_wait_32,std_wait_33,std_wait_34,std_wait_35,std_wait_36,std_wait_37,std_wait_38,std_wait_39,std_wait_40,std_wait_41,std_wait_42,std_wait_43,std_wait_44,std_wait_45,std_wait_46,std_wait_47,std_wait_48,sentri_wait_1,sentri_wait_2,sentri_wait_3,sentri_wait_4,sentri_wait_5,sentri_wait_6,sentri_wait_7,sentri_wait_8,sentri_wait_9,sentri_wait_10,sentri_wait_11,sentri_wait_12,sentri_wait_13,sentri_wait_14,sentri_wait_15,sentri_wait_16,sentri_wait_17,sentri_wait_18,sentri_wait_19,sentri_wait_20,sentri_wait_21,sentri_wait_22,sentri_wait_23,sentri_wait_24,sentri_wait_25,sentri_wait_26,sentri_wait_27,sentri_wait_28,sentri_wait_29,sentri_wait_30,sentri_wait_31,sentri_wait_32,sentri_wait_33,sentri_wait_34,sentri_wait_35,sentri_wait_36,sentri_wait_37,sentri_wait_38,sentri_wait_39,sentri_wait_40,sentri_wait_41,sentri_wait_42,sentri_wait_43,sentri_wait_44,sentri_wait_45,sentri_wait_46,sentri_wait_47,sentri_wait_48,ped_wait_1,ped_wait_2,ped_wait_3,ped_wait_4,ped_wait_5,ped_wait_6,ped_wait_7,ped_wait_8,ped_wait_9,ped_wait_10,ped_wait_11,ped_wait_12,ped_wait_13,ped_wait_14,ped_wait_15,ped_wait_16,ped_wait_17,ped_wait_18,ped_wait_19,ped_wait_20,ped_wait_21,ped_wait_22,ped_wait_23,ped_wait_24,ped_wait_25,ped_wait_26,ped_wait_27,ped_wait_28,ped_wait_29,ped_wait_30,ped_wait_31,ped_wait_32,ped_wait_33,ped_wait_34,ped_wait_35,ped_wait_36,ped_wait_37,ped_wait_38,ped_wait_39,ped_wait_40,ped_wait_41,ped_wait_42,ped_wait_43,ped_wait_44,ped_wait_45,ped_wait_46,ped_wait_47,ped_wait_48,ready_wait_1,ready_wait_2,ready_wait_3,ready_wait_4,ready_wait_5,ready_wait_6,ready_wait_7,ready_wait_8,ready_wait_9,ready_wait_10,ready_wait_11,ready_wait_12,ready_wait_13,ready_wait_14,ready_wait_15,ready_wait_16,ready_wait_17,ready_wait_18,ready_wait_19,ready_wait_20,ready_wait_21,ready_wait_22,ready_wait_23,ready_wait_24,ready_wait_25,ready_wait_26,ready_wait_27,ready_wait_28,ready_wait_29,ready_wait_30,ready_wait_31,ready_wait_32,ready_wait_33,ready_wait_34,ready_wait_35,ready_wait_36,ready_wait_37,ready_wait_38,ready_wait_39,ready_wait_40,ready_wait_41,ready_wait_42,ready_wait_43,ready_wait_44,ready_wait_45,ready_wait_46,ready_wait_47,ready_wait_48
100831,3654,12,12,0,0,12,12,0,0,0,0,1,1,2,5,1,1,0,0,0,1,2.583,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,2.7147,0.0,0,0,0,0,0,0,88,1,9,6.1311,4.6095,1.8948,4.6095,10,0,0,190.0,7.2967,2.2333,24.7642,0.3305,3,1,2,17278.3957,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100832,3654,83,83,0,0,81,81,0,0,0,0,8,10,10,17,7,17,4,1,2,5,3.123,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.4912,0.0,0,0,0,0,0,0,88,1,9,6.0102,13.3227,12.8315,13.3227,10,0,0,167.0,7.0493,2.3855,23.6018,0.3767,3,1,2,16631.8784,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100833,3654,64,56,8,0,64,56,8,0,0,0,10,11,6,15,8,3,3,3,2,3,3.141,201,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,2.0168,0.0,0,0,0,0,0,0,88,1,9,5.789,14.3556,12.3389,14.3556,10,0,0,106.0,5.4488,2.189,17.4013,0.2055,2,1,2,12537.7764,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100834,3713,101,95,6,0,99,93,6,0,0,0,6,18,8,21,11,14,7,4,5,5,3.03,300,300,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,3.9459,4.6085,0.0,0,0,0,0,0,0,88,1,9,5.5304,28.0719,23.4634,28.0719,10,0,0,75.0,5.0069,0.8145,14.9666,0.0898,1,1,2,10099.9424,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100835,3713,24,24,0,0,24,24,0,0,0,0,9,2,2,3,0,4,1,0,0,3,2.875,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,3.4957,0.0,0.0,0,0,0,0,0,0,88,1,9,5.5296,7.2736,7.2736,7.2736,10,0,0,82.0,4.7342,0.7682,14.0474,0.0734,2,1,1,9481.9468,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100836,3713,17,8,9,0,16,7,9,0,0,0,1,3,2,3,3,1,1,1,1,0,2.813,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.9948,0.0,0.0,0,0,0,0,0,0,88,1,9,5.4111,3.396,3.396,3.396,10,0,0,67.0,4.2864,0.6998,12.7672,0.0414,1,1,1,8618.8708,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100837,3713,8,8,0,0,7,7,0,0,0,0,0,3,0,2,0,1,0,1,0,0,2.857,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,88,1,9,5.6501,1.8365,1.8365,1.8365,10,0,0,96.0,5.0295,1.2352,15.4338,0.2081,2,1,2,10668.155,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100838,3654,25,8,17,0,22,6,16,0,0,0,5,4,3,2,4,1,1,1,1,0,3.045,67,67,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,88,1,9,5.7668,3.2998,3.2998,3.2998,10,0,0,121.0,5.3142,2.0578,17.0011,0.1918,2,1,2,12197.7192,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100839,3654,15,15,0,0,15,15,0,0,0,0,2,3,1,3,0,2,2,0,1,1,2.267,34,34,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,88,1,9,6.031,1.6748,1.6748,1.6748,10,0,0,173.0,7.0879,1.998,23.5848,0.3865,3,1,2,16373.0099,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100840,3654,22,22,0,0,22,22,0,0,0,0,4,2,2,1,6,2,2,0,1,2,3.0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,88,1,9,5.9048,2.6476,2.6476,2.6476,10,0,0,141.0,6.6671,2.1837,21.7216,0.3968,3,1,2,15299.4196,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100841,3540,30,20,10,0,30,20,10,0,0,0,4,13,1,5,1,2,1,0,0,3,3.267,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,88,1,9,6.4334,3.2058,3.2058,3.2058,10,0,0,201.0,10.5807,5.1844,35.4413,1.4438,3,1,3,26000.4643,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100842,3540,117,72,45,0,115,71,44,0,0,0,20,35,20,14,10,7,2,2,2,3,3.574,411,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,88,1,9,6.4768,7.995,7.995,7.995,10,0,0,187.0,9.586,4.8173,32.731,1.0054,3,1,2,24030.8953,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100843,3540,119,95,24,0,116,93,23,0,0,0,19,35,22,7,6,14,4,3,3,3,3.422,397,397,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,88,1,9,6.5462,10.3673,10.3673,10.3673,10,0,0,191.0,8.8364,4.0102,30.1762,0.878,3,1,2,21879.347,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100844,3597,21,11,10,0,21,11,10,0,17,0,4,12,0,2,2,0,1,0,0,0,2.905,78,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,88,1,9,6.3386,1.9562,1.9562,1.9562,10,0,0,192.0,7.8523,3.7706,26.7694,0.8215,3,1,2,19545.6056,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100845,3597,81,68,13,0,81,68,13,0,0,0,16,25,13,5,9,7,1,1,2,2,3.889,315,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,88,1,9,6.3771,6.2788,6.2773,6.2788,10,0,0,187.0,9.586,4.8173,32.731,1.0054,3,1,2,24030.8953,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100846,3597,63,45,18,0,61,43,18,0,0,0,9,21,6,9,6,2,1,3,1,3,3.639,222,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,88,1,9,6.4268,4.7106,4.7106,4.7106,10,0,0,193.0,8.7697,4.1028,30.0546,0.8842,3,1,2,21860.762,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100847,3597,46,46,0,0,44,44,0,0,0,0,5,18,9,3,3,3,0,0,3,0,3.75,165,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,88,1,9,6.4659,6.1604,6.1604,6.1604,10,0,0,178.0,8.6716,3.5569,29.666,0.8128,3,1,2,21262.6665,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100848,3597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,111,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,149,1090,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,88,1,9,6.2972,16.5943,16.5943,16.5943,10,0,0,177.0,7.4802,2.6569,25.5255,0.3745,3,1,2,18036.6902,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100849,3597,41,41,0,0,39,39,0,0,0,0,8,13,6,3,3,3,1,0,0,2,3.462,135,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,88,1,9,6.3776,5.1518,5.1518,5.1518,10,0,0,161.0,8.0244,3.1043,27.6303,0.5095,3,1,2,19670.1253,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100850,3501,159,71,88,0,154,68,86,0,0,0,25,57,20,10,6,14,8,3,8,3,3.5,539,539,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,88,1,9,6.7415,10.7127,10.7127,10.7127,10,0,0,200.0,11.8812,5.7635,39.7815,1.4349,3,1,3,29148.8261,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100851,3501,166,78,88,0,158,74,84,0,0,0,31,56,23,13,12,13,5,1,3,1,3.367,532,532,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,88,1,9,6.8252,10.3533,10.3533,10.3533,10,0,0,187.0,12.0264,5.3045,40.4687,1.4449,3,1,3,29294.8407,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100852,3501,165,53,112,0,161,51,110,0,0,0,33,52,22,18,11,14,6,1,3,1,3.578,576,576,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,14,2,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,88,1,9,6.9055,9.9094,9.9094,9.9094,10,0,0,171.0,12.1025,4.8099,40.3994,1.1885,3,1,3,28933.9726,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100853,3501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,27,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,88,1,9,6.6571,10.5384,10.5384,10.5384,10,0,0,214.0,12.731,6.8244,41.2022,1.8698,3,1,3,30737.0167,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100854,3540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,74,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,110,957,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,88,1,9,6.6582,7.7398,7.7398,7.7398,10,0,0,187.0,11.1064,4.9331,37.7357,0.9597,3,1,3,27308.0521,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100855,3540,106,93,13,0,100,88,12,0,0,0,19,29,12,16,7,9,3,1,4,0,3.32,332,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,88,1,9,6.7297,9.323,9.323,9.323,10,0,0,187.0,12.0264,5.3045,40.4687,1.4449,3,1,3,29294.8407,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
