person_id,household_id,age,PNUM,sex,pemploy,pstudent,ptype,school_zone_id,workplace_zone_id,free_parking_at_work,cdap_activity,mandatory_tour_frequency,_escort,_shopping,_othmaint,_othdiscr,_eatout,_social,non_mandatory_tour_frequency
4119578,1799282,30,1,1,3,3,4,-1,-1,False,N,,1,1,0,1,0,0,49
4119579,1799282,30,2,2,1,3,1,-1,408,True,M,work1,0,0,0,0,0,0,0
4119580,1799282,53,3,1,1,3,1,-1,1136,True,M,work1,0,0,0,0,0,0,0
4119581,1799282,52,4,2,1,3,1,-1,1059,False,M,work1,0,0,0,0,0,0,0
4130374,1801505,51,1,1,1,3,1,-1,144,False,M,work1,0,0,0,0,0,1,2
4130375,1801505,52,2,2,1,3,1,-1,752,True,M,work1,0,0,0,0,0,0,0
4130376,1801505,30,3,2,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
4130377,1801505,26,4,1,1,3,1,-1,860,False,M,work1,0,0,0,0,0,0,0
4130378,1801505,6,5,2,4,1,7,838,-1,False,M,school1,0,0,0,0,0,0,0
4130379,1801505,0,6,2,4,1,8,865,-1,False,N,,1,0,0,0,0,0,32
4131180,1801676,25,1,1,1,3,1,-1,862,False,M,work1,0,0,0,0,0,0,0
4131181,1801676,37,2,1,2,3,2,-1,952,False,M,work1,0,0,0,0,0,0,0
4131182,1801676,25,3,1,2,3,2,-1,1018,False,M,work1,0,0,0,0,0,0,0
4131183,1801676,50,4,1,1,3,1,-1,832,False,M,work1,0,0,0,0,0,0,0
4131184,1801676,40,5,1,2,3,2,-1,808,True,N,,0,1,0,1,0,0,17
4138686,1803207,46,1,2,1,3,1,-1,2,False,M,work1,1,0,0,0,0,0,32
4138687,1803207,59,2,1,2,3,2,-1,948,True,M,work1,0,1,0,0,0,0,16
4138688,1803207,25,3,2,2,3,2,-1,977,True,M,work1,0,0,0,0,0,0,0
4138689,1803207,23,4,2,3,2,3,961,-1,False,M,school1,0,0,0,0,0,1,2
4150147,1805523,63,1,1,1,3,1,-1,1164,False,M,work1,0,0,0,0,0,0,0
4150148,1805523,54,2,2,1,3,1,-1,974,False,M,work1,0,0,0,0,0,0,0
4150149,1805523,25,3,2,1,3,1,-1,1161,False,M,work1,0,0,0,0,0,0,0
4150150,1805523,0,4,1,4,1,8,1161,-1,False,M,school1,0,0,0,0,0,0,0
4157684,1807071,60,1,1,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
4157685,1807071,56,2,2,1,3,1,-1,1235,False,M,work1,0,0,0,0,0,0,0
4157686,1807071,33,3,2,1,3,1,-1,1298,True,M,work1,0,0,0,0,0,0,0
4157687,1807071,28,4,1,1,3,1,-1,1294,True,M,work1,0,0,0,0,0,0,0
4178250,1811271,60,1,1,3,3,4,-1,-1,False,N,,0,1,1,0,0,0,24
4178251,1811271,52,2,2,1,3,1,-1,95,False,H,,0,0,0,0,0,0,0
4178252,1811271,29,3,1,1,3,1,-1,115,False,H,,0,0,0,0,0,0,0
4178253,1811271,24,4,2,1,3,1,-1,188,False,H,,0,0,0,0,0,0,0
4192586,1814097,55,1,1,1,3,1,-1,471,False,M,work1,0,0,0,0,0,0,0
4192587,1814097,49,2,2,1,3,1,-1,415,False,M,work1,0,0,0,0,0,0,0
4192588,1814097,26,3,1,1,3,1,-1,331,True,M,work1,0,0,0,0,0,0,0
4192589,1814097,21,4,2,3,2,3,653,-1,False,M,school1,0,0,0,0,0,0,0
4193427,1814241,42,1,1,1,3,1,-1,462,True,M,work1,0,0,0,0,0,0,0
4193428,1814241,45,2,2,1,3,1,-1,417,True,M,work1,0,0,0,0,0,0,0
4193429,1814241,32,3,2,3,3,4,-1,-1,False,N,,0,0,0,1,0,0,1
4193430,1814241,36,4,1,2,2,3,557,504,True,N,,1,0,0,1,1,0,37
4217376,1818851,37,1,1,2,3,2,-1,2,False,N,,0,1,0,0,0,0,16
4217377,1818851,50,2,1,1,3,1,-1,1425,False,M,work1,0,0,0,0,0,0,0
4217378,1818851,40,3,2,1,3,1,-1,1059,False,N,,0,0,1,0,0,0,8
4217379,1818851,29,4,2,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
4223345,1820021,41,1,1,3,2,3,811,-1,False,M,school1,0,0,0,0,0,0,0
4223346,1820021,43,2,2,3,3,4,-1,-1,False,N,,0,0,0,0,0,0,0
4223347,1820021,10,3,1,4,1,7,790,-1,False,M,school1,0,0,0,0,0,0,0
4223348,1820021,7,4,2,4,1,7,768,-1,False,M,school1,0,0,0,0,0,0,0
4223349,1820021,6,5,1,4,1,7,773,-1,False,M,school1,0,0,0,0,0,0,0
4223350,1820021,5,6,2,4,1,8,816,-1,False,M,school1,2,0,0,0,0,0,64
4231324,1821635,31,1,1,3,3,4,-1,-1,False,N,,0,0,0,0,0,0,0
4231325,1821635,33,2,2,3,3,4,-1,-1,False,N,,0,0,0,0,0,0,0
4231326,1821635,2,3,2,4,1,8,487,-1,False,N,,0,0,0,0,0,0,0
4231327,1821635,1,4,1,4,1,8,397,-1,False,N,,1,0,0,0,0,0,32
4234033,1822103,30,1,1,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
4234034,1822103,28,2,2,3,3,4,-1,-1,False,N,,2,1,0,0,0,0,80
4234035,1822103,12,3,2,4,1,7,1429,-1,False,M,school1,0,0,0,0,0,1,2
4234036,1822103,9,4,1,4,1,7,1428,-1,False,M,school1,0,0,0,2,0,0,1
4234037,1822103,8,5,2,4,1,7,1428,-1,False,M,school1,0,0,0,0,0,0,0
4234038,1822103,3,6,1,4,1,8,1437,-1,False,M,school1,0,0,0,0,0,0,0
4250205,1825528,64,1,1,3,3,4,-1,-1,False,N,,1,0,0,0,0,1,34
4250206,1825528,50,2,2,1,3,1,-1,452,True,M,work1,0,0,0,0,1,0,4
4250207,1825528,17,3,1,3,1,6,388,-1,False,M,school1,0,0,0,0,0,0,0
4250208,1825528,15,4,2,4,1,7,370,-1,False,N,,1,0,0,0,0,0,32
4250209,1825528,14,5,2,4,1,7,386,-1,False,M,school1,0,0,0,0,1,0,4
4259516,1827646,29,1,1,1,3,1,-1,504,True,M,work1,0,0,0,0,0,0,0
4259517,1827646,28,2,2,3,3,4,-1,-1,False,N,,1,0,1,0,0,0,40
4259518,1827646,3,3,2,4,1,8,528,-1,False,M,school1,0,0,0,0,0,0,0
4259519,1827646,1,4,1,4,1,8,515,-1,False,M,school1,1,0,0,0,0,0,32
4261851,1828155,32,1,1,1,3,1,-1,444,False,M,work1,0,0,0,0,0,0,0
4261852,1828155,5,2,2,4,1,8,537,-1,False,N,,0,0,0,0,0,1,2
4261853,1828155,0,3,1,4,1,8,541,-1,False,N,,2,0,0,0,0,0,64
4261854,1828155,36,4,2,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
4291005,1834432,37,1,1,1,3,1,-1,1092,True,M,work1,0,0,0,0,0,0,0
4291006,1834432,33,2,2,3,3,4,-1,-1,False,N,,1,0,1,0,0,0,40
4291007,1834432,2,3,2,4,1,8,1200,-1,False,N,,0,0,0,1,0,0,1
4291008,1834432,0,4,1,4,1,8,1117,-1,False,N,,0,1,0,0,0,0,16
4294311,1835188,39,1,1,1,3,1,-1,1169,True,N,,0,0,0,0,0,1,2
4294312,1835188,37,2,2,3,3,4,-1,-1,False,N,,3,0,0,0,0,0,64
4294313,1835188,6,3,1,4,1,7,1163,-1,False,N,,1,0,0,0,0,0,32
4294314,1835188,3,4,2,4,1,8,1161,-1,False,N,,0,1,0,0,0,0,16
4303486,1837176,34,1,1,1,3,1,-1,947,False,M,work1,0,0,0,0,0,0,0
4303487,1837176,40,2,2,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
4303488,1837176,14,3,2,4,1,7,1185,-1,False,M,school1,0,0,0,0,0,0,0
4303489,1837176,7,4,1,4,1,7,1185,-1,False,M,school1,0,0,0,0,0,0,0
4303490,1837176,6,5,2,4,1,7,1185,-1,False,M,school1,0,0,0,0,0,0,0
4303491,1837176,2,6,1,4,1,8,1185,-1,False,M,school1,0,0,0,0,0,0,0
4303866,1837256,50,1,1,1,3,1,-1,1186,True,H,,0,0,0,0,0,0,0
4303867,1837256,46,2,2,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
4303868,1837256,22,3,1,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
4303869,1837256,13,4,2,4,1,7,1186,-1,False,M,school1,0,0,0,0,0,0,0
4306423,1837780,35,1,1,1,3,1,-1,1124,True,M,work1,0,1,0,0,0,0,16
4306424,1837780,34,2,2,3,3,4,-1,-1,False,N,,1,1,0,0,0,0,48
4306425,1837780,10,3,2,4,1,7,1203,-1,False,M,school1,0,0,0,0,0,0,0
4306426,1837780,6,4,1,4,1,7,1208,-1,False,M,school1,0,0,0,0,0,0,0
4323652,1841590,53,1,1,1,3,1,-1,18,False,M,work1,0,0,0,0,0,0,0
4323653,1841590,42,2,2,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
4323654,1841590,12,3,2,4,1,7,1410,-1,False,M,school1,0,0,0,0,0,0,0
4323655,1841590,10,4,1,4,1,7,1410,-1,False,M,school1,0,0,0,0,0,0,0
4323656,1841590,10,5,2,4,1,7,1410,-1,False,M,school1,0,0,0,0,0,0,0
4332920,1843615,53,1,1,3,3,4,-1,-1,False,N,,2,0,0,1,0,1,67
4332921,1843615,42,2,2,1,3,1,-1,450,False,M,work1,1,0,0,0,1,0,36
4332922,1843615,15,3,2,4,1,7,383,-1,False,M,school1,0,0,0,0,0,0,0
4332923,1843615,13,4,1,4,1,7,486,-1,False,M,school1,0,0,0,0,0,0,0
4338653,1844889,25,1,2,1,3,1,-1,603,False,M,work1,0,0,0,0,0,0,0
4338654,1844889,3,2,1,4,1,8,555,-1,False,M,school1,0,0,0,0,0,0,0
4338655,1844889,23,3,2,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
4338656,1844889,26,4,1,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
4338657,1844889,0,5,2,4,1,8,505,-1,False,M,school1,0,0,0,0,0,0,0
4338658,1844889,19,6,2,3,3,4,-1,-1,False,N,,1,0,0,0,0,0,32
4338659,1844889,0,7,2,4,1,8,489,-1,False,M,school1,2,0,0,0,0,0,64
4338660,1844889,0,8,1,4,1,8,505,-1,False,M,school1,0,0,0,0,0,0,0
4357084,1848655,46,1,1,1,3,1,-1,201,True,H,,0,0,0,0,0,0,0
4357085,1848655,47,2,2,1,3,1,-1,25,False,M,work1,0,1,0,0,0,0,16
4357086,1848655,16,3,1,3,1,6,194,-1,False,M,school1,0,0,0,0,0,0,0
4357087,1848655,13,4,2,4,1,7,138,-1,False,H,,0,0,0,0,0,0,0
4358068,1848870,45,1,1,1,3,1,-1,12,False,M,work1,0,0,0,0,0,0,0
4358069,1848870,44,2,2,2,3,2,-1,248,False,N,,0,0,0,2,0,0,1
4358070,1848870,13,3,1,4,1,7,106,-1,False,N,,0,0,0,1,0,0,1
4358071,1848870,11,4,2,4,1,7,189,-1,False,N,,0,0,0,0,0,0,0
4358072,1848870,7,5,2,4,1,7,33,-1,False,N,,2,0,0,0,0,0,64
4365686,1850530,38,1,1,1,3,1,-1,340,True,M,work1,1,0,0,0,1,0,36
4365687,1850530,43,2,2,1,3,1,-1,310,True,M,work1,0,0,0,0,0,0,0
4365688,1850530,16,3,1,3,1,6,317,-1,False,M,school1,0,0,0,0,0,0,0
4365689,1850530,10,4,2,4,1,7,149,-1,False,M,school1,0,0,0,0,0,0,0
4369922,1851476,21,1,1,1,3,1,-1,7,False,N,,1,0,0,0,0,0,32
4369923,1851476,21,2,2,3,3,4,-1,-1,False,N,,2,0,0,0,0,0,64
4369924,1851476,2,3,2,4,1,8,226,-1,False,M,school1,0,0,0,0,0,0,0
4369925,1851476,28,4,2,1,3,1,-1,116,False,M,work1,0,0,0,0,0,0,0
4369926,1851476,8,5,2,4,1,7,226,-1,False,N,,0,0,0,0,0,1,2
4370729,1851652,41,1,1,1,3,1,-1,212,True,M,work1,0,0,0,0,0,0,0
4370730,1851652,36,2,2,1,3,1,-1,71,False,H,,0,0,0,0,0,0,0
4370731,1851652,9,3,1,4,1,7,231,-1,False,M,school1,0,0,0,0,0,0,0
4370732,1851652,7,4,2,4,1,7,230,-1,False,M,school1,0,0,0,0,0,0,0
4373984,1852378,39,1,1,1,3,1,-1,498,True,M,work1,0,0,0,0,1,0,4
4373985,1852378,36,2,2,2,3,2,-1,257,True,M,work1,1,0,0,0,0,0,32
4373986,1852378,8,3,2,4,1,7,251,-1,False,M,school1,0,0,0,0,0,0,0
4373987,1852378,4,4,1,4,1,8,111,-1,False,M,school1,0,0,0,0,0,0,0
4374193,1852425,52,1,1,2,3,2,-1,256,True,M,work1,3,0,0,0,0,0,64
4374194,1852425,36,2,2,2,3,2,-1,873,True,M,work1,1,0,1,1,0,0,41
4374195,1852425,14,3,1,4,1,7,255,-1,False,M,school1,0,0,0,0,0,0,0
4374196,1852425,13,4,1,4,1,7,278,-1,False,M,school1,1,0,0,0,0,0,32
4374197,1852425,10,5,2,4,1,7,260,-1,False,M,school1,0,0,0,0,0,0,0
4374198,1852425,18,6,1,3,1,6,251,-1,False,M,school1,0,0,0,0,0,0,0
4375242,1852657,46,1,1,1,3,1,-1,619,False,H,,0,0,0,0,0,0,0
4375243,1852657,44,2,2,1,3,1,-1,401,True,M,work1,0,0,0,0,0,0,0
4375244,1852657,14,3,2,4,1,7,260,-1,False,H,,0,0,0,0,0,0,0
4375245,1852657,8,4,1,4,1,7,264,-1,False,H,,0,0,0,0,0,0,0
4382256,1854228,51,1,1,2,3,2,-1,212,False,M,work1,0,0,0,0,0,0,0
4382257,1854228,49,2,2,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
4382258,1854228,16,3,1,2,1,6,317,315,False,M,school1,0,0,0,0,0,0,0
4382259,1854228,14,4,2,4,1,7,300,-1,False,M,school1,0,0,0,1,0,0,1
4391076,1856140,43,1,1,2,3,2,-1,450,True,M,work1,2,0,0,0,0,0,64
4391077,1856140,42,2,2,1,3,1,-1,455,True,M,work1,0,0,0,0,0,0,0
4391078,1856140,9,3,1,4,1,7,447,-1,False,M,school1,0,0,0,0,0,0,0
4391079,1856140,12,4,2,4,1,7,449,-1,False,M,school1,0,0,0,0,0,0,0
4393895,1856762,37,1,1,1,3,1,-1,558,False,M,work1,0,0,0,0,0,0,0
4393896,1856762,30,2,2,2,3,2,-1,543,True,N,,1,0,2,0,0,1,42
4393897,1856762,11,3,2,4,1,7,471,-1,False,M,school1,0,0,0,0,0,0,0
4393898,1856762,10,4,2,4,1,7,460,-1,False,N,,0,0,0,1,0,0,1
4393899,1856762,6,5,1,4,1,7,537,-1,False,M,school1,0,0,0,0,0,0,0
4394706,1856948,43,1,2,1,3,1,-1,610,True,M,work1,0,0,0,0,0,0,0
4394707,1856948,78,2,2,3,3,5,-1,-1,False,N,,0,0,1,0,0,0,8
4394708,1856948,16,3,1,1,3,1,-1,462,True,M,work1,0,0,0,0,0,0,0
4394709,1856948,12,4,1,4,1,7,456,-1,False,M,school1,0,0,0,0,0,0,0
4402490,1858712,26,1,1,1,3,1,-1,278,False,N,,0,0,0,0,0,1,2
4402491,1858712,5,2,2,4,1,8,561,-1,False,M,school1,0,0,0,0,0,0,0
4402492,1858712,1,3,1,4,1,8,523,-1,False,N,,0,0,0,1,0,0,1
4402493,1858712,26,4,2,1,3,1,-1,777,True,M,work1,0,0,0,0,0,0,0
4404778,1859179,34,1,1,1,3,1,-1,560,False,N,,0,1,1,0,0,0,24
4404779,1859179,33,2,2,1,3,1,-1,539,False,N,,0,0,0,0,0,1,2
4404780,1859179,12,3,2,4,1,7,552,-1,False,M,school1,0,0,0,0,0,0,0
4404781,1859179,9,4,2,4,1,7,558,-1,False,N,,0,0,0,1,0,0,1
4404782,1859179,7,5,1,4,1,7,674,-1,False,M,school1,0,0,0,0,0,0,0
4404783,1859179,3,6,1,4,1,8,547,-1,False,N,,0,0,2,0,0,0,8
4407237,1859675,39,1,1,1,3,1,-1,427,False,M,work1,0,0,0,0,0,0,0
4407238,1859675,31,2,2,1,3,1,-1,429,False,M,work1,0,0,0,0,0,0,0
4407239,1859675,8,3,2,4,1,7,572,-1,False,M,school1,0,0,0,0,0,0,0
4407240,1859675,6,4,1,4,1,7,551,-1,False,M,school1,0,0,1,0,0,0,8
4412714,1860776,35,1,1,1,3,1,-1,410,True,M,work1,0,0,0,0,0,0,0
4412715,1860776,36,2,2,1,3,1,-1,415,True,M,work1,0,0,0,0,0,0,0
4412716,1860776,6,3,1,4,1,7,630,-1,False,M,school1,0,0,0,0,0,0,0
4412717,1860776,3,4,1,4,1,8,630,-1,False,M,school1,0,0,0,0,0,0,0
4416860,1861629,31,1,1,1,3,1,-1,637,True,M,work1,0,0,0,0,0,0,0
4416861,1861629,26,2,2,1,3,1,-1,563,False,M,work1,0,0,0,0,1,0,4
4416862,1861629,3,3,1,4,1,8,677,-1,False,M,school1,0,0,0,0,0,0,0
4416863,1861629,1,4,2,4,1,8,639,-1,False,N,,1,0,0,0,0,0,32
4427213,1863894,38,1,1,1,3,1,-1,432,False,M,work1,0,0,0,0,0,0,0
4427214,1863894,33,2,2,2,3,2,-1,700,False,M,work1,0,0,0,0,0,0,0
4427215,1863894,9,3,1,4,1,7,705,-1,False,M,school1,0,0,0,0,0,0,0
4427216,1863894,4,4,1,4,1,8,705,-1,False,H,,0,0,0,0,0,0,0
4430940,1864740,46,1,1,1,3,1,-1,971,True,M,work1,0,0,0,0,0,0,0
4430941,1864740,45,2,2,1,3,1,-1,639,True,M,work1,0,0,0,0,0,0,0
4430942,1864740,10,3,2,4,1,7,819,-1,False,M,school1,0,0,0,0,0,0,0
4430943,1864740,10,4,2,4,1,7,722,-1,False,M,school1,0,0,0,0,0,0,0
4439320,1866622,47,1,2,2,3,2,-1,777,True,M,work1,0,0,0,0,0,0,0
4439321,1866622,6,2,2,4,1,7,767,-1,False,M,school1,0,0,0,0,0,0,0
4439322,1866622,2,3,2,4,1,8,775,-1,False,M,school1,0,0,0,0,0,0,0
4439323,1866622,38,4,1,1,3,1,-1,810,False,M,work1,0,0,0,0,0,0,0
4441733,1867140,53,1,1,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
4441734,1867140,44,2,2,1,3,1,-1,824,False,M,work1,0,0,1,0,0,0,8
4441735,1867140,17,3,1,1,3,1,-1,602,False,M,work1,0,0,0,0,0,0,0
4441736,1867140,15,4,2,4,1,7,758,-1,False,N,,0,0,0,1,0,0,1
4441737,1867140,10,5,1,4,1,7,771,-1,False,N,,0,0,0,0,0,0,0
4448498,1868591,46,1,1,1,3,1,-1,806,True,M,work2,0,0,0,0,0,0,0
4448499,1868591,42,2,2,1,3,1,-1,848,True,M,work1,0,0,0,0,0,0,0
4448500,1868591,27,3,2,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
4448501,1868591,4,4,2,4,1,8,825,-1,False,H,,0,0,0,0,0,0,0
4448502,1868591,7,5,1,4,1,7,807,-1,False,M,school1,0,0,0,0,0,0,0
4448503,1868591,7,6,2,4,1,7,815,-1,False,N,,1,0,0,0,0,0,32
4448504,1868591,11,7,1,4,1,7,825,-1,False,M,school1,0,0,0,0,0,0,0
4448505,1868591,25,8,1,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
4452106,1869377,43,1,1,1,3,1,-1,848,True,M,work1,1,0,0,0,0,0,32
4452107,1869377,38,2,2,2,3,2,-1,819,True,M,work1,1,1,0,0,0,0,48
4452108,1869377,13,3,2,4,1,7,850,-1,False,H,,0,0,0,0,0,0,0
4452109,1869377,11,4,1,4,1,7,850,-1,False,N,,1,0,0,0,0,0,32
4455989,1870252,50,1,1,1,3,1,-1,871,True,M,work1,0,0,0,0,0,0,0
4455990,1870252,41,2,2,1,3,1,-1,1061,True,M,work1,0,0,0,0,0,0,0
4455991,1870252,16,3,1,3,1,6,834,-1,False,M,school1,0,0,0,0,0,0,0
4455992,1870252,15,4,1,4,1,7,834,-1,False,H,,0,0,0,0,0,0,0
4463410,1871805,40,1,1,1,3,1,-1,1174,True,M,work1,0,0,0,0,0,0,0
4463411,1871805,38,2,2,2,3,2,-1,123,False,M,work1,0,0,0,0,0,0,0
4463412,1871805,5,3,1,4,1,8,964,-1,False,M,school1,0,0,0,0,0,0,0
4463413,1871805,1,4,2,4,1,8,897,-1,False,M,school1,0,0,0,0,0,0,0
4477699,1874887,52,1,1,1,3,1,-1,1,False,M,work1,0,0,0,0,0,0,0
4477700,1874887,40,2,2,1,3,1,-1,1154,False,M,work1,0,0,0,0,0,0,0
4477701,1874887,20,3,2,3,2,3,1072,-1,False,M,school1,0,0,0,0,0,0,0
4477702,1874887,18,4,2,3,2,3,1072,-1,False,M,school1,0,0,0,0,0,0,0
4477703,1874887,13,5,1,4,1,7,1065,-1,False,H,,0,0,0,0,0,0,0
4479781,1875346,37,1,1,1,3,1,-1,1444,True,M,work1,0,0,0,0,0,0,0
4479782,1875346,37,2,2,1,3,1,-1,1039,True,M,work1,1,0,0,0,0,0,32
4479783,1875346,2,3,1,4,1,8,1065,-1,False,M,school1,0,0,0,0,0,0,0
4479784,1875346,0,4,1,4,1,8,1076,-1,False,M,school1,0,0,1,0,0,0,8
4484461,1876395,39,1,1,1,3,1,-1,1242,False,M,work1,0,0,1,0,0,0,8
4484462,1876395,39,2,2,1,3,1,-1,928,True,M,work1,0,0,0,0,0,0,0
4484463,1876395,6,3,1,4,1,7,1223,-1,False,N,,0,0,0,1,0,0,1
4484464,1876395,1,4,2,4,1,8,1078,-1,False,M,school1,0,0,0,0,0,0,0
4492486,1878213,42,1,1,1,3,1,-1,763,False,M,work1,0,0,0,0,0,0,0
4492487,1878213,34,2,2,1,3,1,-1,1101,True,M,work1,0,0,0,0,0,0,0
4492488,1878213,7,3,2,4,1,7,1098,-1,False,M,school1,0,0,0,0,0,0,0
4492489,1878213,3,4,2,4,1,8,1131,-1,False,M,school1,0,0,0,0,0,0,0
4501812,1880318,39,1,1,1,3,1,-1,1168,False,M,work1,0,0,0,0,0,0,0
4501813,1880318,38,2,2,2,3,2,-1,1169,True,H,,0,0,0,0,0,0,0
4501814,1880318,11,3,2,4,1,7,1167,-1,False,M,school1,0,0,0,0,0,0,0
4501815,1880318,7,4,2,4,1,7,1167,-1,False,M,school1,0,0,0,0,0,0,0
4506000,1881263,34,1,1,1,3,1,-1,1145,False,M,work1,0,0,0,0,0,0,0
4506001,1881263,32,2,2,2,3,2,-1,1122,False,N,,0,1,0,1,0,0,17
4506002,1881263,8,3,1,4,1,7,1114,-1,False,M,school1,0,0,0,0,0,0,0
4506003,1881263,5,4,1,4,1,8,1178,-1,False,M,school1,0,0,0,0,0,0,0
4506004,1881263,0,5,2,4,1,8,1186,-1,False,M,school1,0,0,0,0,0,0,0
4507245,1881535,28,1,1,1,3,1,-1,729,True,N,,3,0,0,0,0,0,64
4507246,1881535,26,2,2,1,3,1,-1,1145,False,M,work1,0,0,0,0,0,0,0
4507247,1881535,7,3,2,4,1,7,1196,-1,False,M,school1,0,0,0,0,0,0,0
4507248,1881535,4,4,2,4,1,8,1191,-1,False,M,school1,0,0,0,0,0,0,0
4528012,1886083,41,1,1,1,3,1,-1,1059,True,M,work1,0,0,0,0,0,0,0
4528013,1886083,40,2,2,1,3,1,-1,1146,False,M,work1,0,0,0,1,0,0,1
4528014,1886083,12,3,1,4,1,7,1249,-1,False,M,school1,0,0,0,0,0,0,0
4528015,1886083,10,4,1,4,1,7,1246,-1,False,M,school1,0,0,0,0,0,0,0
4539354,1888599,39,1,1,1,3,1,-1,1280,False,M,work1,0,0,0,0,0,0,0
4539355,1888599,36,2,2,1,3,1,-1,1273,True,N,,1,0,0,0,0,0,32
4539356,1888599,17,3,2,3,1,6,1283,-1,False,M,school2,0,0,0,0,0,0,0
4539357,1888599,10,4,2,4,1,7,1283,-1,False,M,school1,0,0,0,0,0,0,0
4547583,1890428,33,1,1,1,3,1,-1,1298,True,M,work1,0,0,0,0,0,0,0
4547584,1890428,27,2,2,1,3,1,-1,14,False,M,work1,0,0,0,0,0,0,0
4547585,1890428,8,3,2,4,1,7,1305,-1,False,M,school1,0,0,0,1,0,0,1
4547586,1890428,4,4,2,4,1,8,1309,-1,False,M,school1,0,0,0,0,0,0,0
4552253,1891485,29,1,1,1,3,1,-1,1421,True,M,work1,0,0,0,0,0,0,0
4552254,1891485,40,2,2,1,3,1,-1,1325,True,M,work1,1,0,0,0,0,0,32
4552255,1891485,13,3,2,4,1,7,1334,-1,False,M,school1,1,0,0,0,0,0,32
4552256,1891485,8,4,1,4,1,7,1332,-1,False,M,school1,0,0,0,0,0,0,0
4558163,1892815,46,1,1,1,3,1,-1,1292,True,M,work1,0,0,0,0,0,0,0
4558164,1892815,42,2,2,1,3,1,-1,1320,False,M,work1,0,0,0,0,0,0,0
4558165,1892815,16,3,1,3,1,6,1364,-1,False,M,school1,0,0,0,1,0,0,1
4558166,1892815,11,4,2,4,1,7,1362,-1,False,M,school1,0,0,0,0,0,0,0
4561646,1893608,46,1,1,1,3,1,-1,942,True,M,work1,0,1,0,0,0,0,16
4561647,1893608,49,2,2,2,3,2,-1,1374,True,H,,0,0,0,0,0,0,0
4561648,1893608,18,3,2,3,1,6,1366,-1,False,M,school1,0,0,0,0,0,2,2
4561649,1893608,15,4,1,4,1,7,1364,-1,False,M,school2,0,0,0,0,0,0,0
4562338,1893766,33,1,1,1,3,1,-1,1369,True,N,,0,0,1,0,0,1,10
4562339,1893766,33,2,2,1,3,1,-1,1361,True,M,work1,0,0,0,0,0,0,0
4562340,1893766,1,3,1,4,1,8,1365,-1,False,N,,0,0,2,0,0,0,8
4562341,1893766,59,4,1,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
4564482,1894252,47,1,1,2,3,2,-1,1378,True,N,,1,0,0,0,0,0,32
4564483,1894252,50,2,2,1,3,1,-1,1381,False,H,,0,0,0,0,0,0,0
4564484,1894252,10,3,2,4,1,7,1385,-1,False,H,,0,0,0,0,0,0,0
4564485,1894252,13,4,2,4,1,7,1337,-1,False,H,,0,0,0,0,0,0,0
4569868,1895495,49,1,1,1,3,1,-1,1348,False,M,work1,0,0,0,0,0,0,0
4569869,1895495,48,2,2,1,3,1,-1,1401,False,M,work1,0,0,0,0,0,0,0
4569870,1895495,13,3,2,4,1,7,1401,-1,False,M,school1,0,0,0,0,0,0,0
4569871,1895495,6,4,1,4,1,7,1398,-1,False,M,school1,0,0,0,0,0,0,0
4572549,1896114,37,1,1,1,3,1,-1,1065,False,M,work1,0,0,0,0,0,0,0
4572550,1896114,34,2,2,1,3,1,-1,1359,True,M,work1,0,0,0,0,0,0,0
4572551,1896114,4,3,1,4,1,8,1425,-1,False,M,school1,0,0,0,0,0,0,0
4572552,1896114,1,4,2,4,1,8,1407,-1,False,M,school1,0,0,0,0,0,0,0
4573134,1896251,42,1,2,2,3,2,-1,257,True,N,,2,1,0,0,0,0,80
4573135,1896251,42,2,1,1,3,1,-1,1413,False,M,work1,0,0,0,0,0,0,0
4573136,1896251,14,3,2,4,1,7,1431,-1,False,N,,0,0,0,1,0,0,1
4573137,1896251,11,4,2,4,1,7,1423,-1,False,N,,0,0,0,0,0,1,2
4574981,1896663,39,1,2,2,3,2,-1,93,False,N,,3,1,0,0,0,0,80
4574982,1896663,44,2,1,1,3,1,-1,169,False,M,work1,0,0,0,0,0,0,0
4574983,1896663,10,3,1,4,1,7,1441,-1,False,M,school1,0,0,0,0,0,0,0
4574984,1896663,5,4,1,4,1,8,1445,-1,False,M,school1,0,0,0,0,0,0,0
4579973,1897772,47,1,1,1,3,1,-1,109,False,M,work2,0,0,0,0,0,0,0
4579974,1897772,41,2,2,3,3,4,-1,-1,False,N,,1,0,0,1,0,0,33
