HHID,TAZ,SERIALNO,PUMA5,income,PERSONS,HHT,UNITTYPE,NOC,BLDGSZ,TENURE,VEHICL,hinccat1,hinccat2,hhagecat,hsizecat,hfamily,hunittype,hNOCcat,hwrkrcat,h0004,h0511,h1215,h1617,h1824,h2534,h3549,h5064,h6579,h80up,workers,hwork_f,hwork_p,huniv,hnwork,hretire,hpresch,hschpred,hschdriv,htypdwel,hownrent,hadnwst,hadwpst,hadkids,bucketBin,originalPUMA,hmultiunit
1286114,7,6964531,2203,37700,1,4,0,0,7,3,0,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,9,2203,1
1700154,8,4824525,2203,74300,3,7,0,0,9,3,0,3,7,1,3,1,0,0,3,0,0,0,0,0,3,0,0,0,0,3,2,0,1,0,0,0,0,0,2,2,0,1,0,7,2203,1
2677226,17,1691127,2203,108110,12,3,0,3,6,3,1,4,9,1,5,2,0,1,3,0,1,2,2,2,4,1,0,0,0,5,5,0,0,2,0,1,2,2,2,2,2,0,2,9,2203,1
2098954,21,8441834,2203,204900,2,1,0,0,9,3,0,4,9,1,2,2,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,2,2,0,0,0,1,2203,1
257470,16,7280866,2204,20900,2,1,0,0,5,3,0,2,3,1,2,2,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,4,2204,1
26116,8,3509891,2203,8900,1,6,0,0,8,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,7,2203,1
107902,7,7599532,2203,9400,1,4,0,0,4,3,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,2203,1
1952721,6,8140915,2203,66000,1,6,0,0,9,1,1,3,7,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2203,1
1406859,4,2184883,2203,70000,1,4,0,0,9,3,0,3,7,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,1,2203,1
1445042,17,2031195,2203,68000,1,4,0,0,9,3,0,3,7,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,8,2203,1
29167,16,3829328,2203,1040,1,4,0,0,8,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,9,2203,1
1645025,7,16995,2203,64300,2,3,0,1,7,3,0,3,7,1,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,5,2203,1
109665,10,278202,2203,7500,1,4,0,0,9,3,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,4,2203,1
2222956,9,3012413,2203,230000,2,1,0,0,4,1,1,4,9,1,2,2,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2,1,0,0,0,0,2203,1
906304,8,1140817,2203,41300,2,1,0,0,8,3,0,2,5,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,9,2203,1
27825,10,5939099,2203,7700,1,6,0,0,8,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,3,2203,1
764194,9,8407407,2203,43000,1,4,0,0,7,3,0,2,5,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,2203,1
822110,6,9512598,2203,35000,1,4,0,0,9,3,0,2,4,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,4,2203,1
303789,9,2999259,2203,21000,2,3,0,1,9,3,0,2,3,1,2,2,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,2,0,0,0,6,2203,1
2098625,9,8398129,2203,325014,2,7,0,0,4,1,1,4,9,1,2,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,2,1,0,0,0,0,2203,1
569172,20,3027958,2203,8300,1,4,0,0,9,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,1,2203,1
569411,20,8252773,2203,11500,1,6,0,0,8,3,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,2203,1
823293,10,4675721,2203,38000,1,4,0,0,4,3,1,2,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,4,2203,1
28950,16,9001988,2203,3500,1,4,0,0,9,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,2203,1
983218,21,1827094,2203,57000,2,5,0,0,8,3,1,3,6,1,2,1,0,0,2,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,2,2,0,0,0,3,2203,1
26044,7,5108874,2203,0,1,4,0,0,9,3,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,2203,1
26495,8,9809153,2203,7600,1,6,0,0,8,3,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,6,2203,1
2848613,19,667184,2203,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,6,2203,1
1444378,9,8957495,2203,61060,1,6,0,0,8,3,2,3,7,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,9,2203,1
386699,7,8338434,2203,21000,3,1,0,1,9,3,0,2,3,1,3,2,0,1,2,0,1,0,0,0,0,2,0,0,0,2,1,1,0,0,0,0,1,0,2,2,0,0,0,4,2203,1
112806,19,6251656,2203,25000,1,4,0,0,9,3,0,2,3,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,2,2203,1
565518,6,1983645,2203,10200,1,6,0,0,9,3,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,3,2203,1
226800,8,1101393,2203,26620,2,5,0,0,8,3,0,2,3,1,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,2,2,0,1,0,2,2203,1
2819831,6,9297703,2203,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,2,2203,1
982954,16,1089876,2203,49000,2,2,0,0,8,3,0,2,5,1,2,2,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,8,2203,1
2225062,21,1764023,2203,200000,2,2,0,0,8,3,1,4,9,1,2,2,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,2,0,9,2203,1
2761513,11,9383105,2203,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,7,2203,1
2821079,8,7950819,2204,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,7,2204,1
659119,21,7625999,2203,21600,1,4,0,0,8,3,0,2,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,1,2203,1
570454,21,8383836,2203,1500,1,4,0,0,8,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,2,2203,1
1486886,6,4434354,2203,62000,2,2,0,0,9,3,1,3,7,1,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,8,2203,1
1285952,6,5332346,2203,54400,1,4,0,0,4,2,0,3,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,7,2203,1
1286345,8,9978339,2203,43700,1,4,0,0,8,3,0,2,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,6,2203,1
304199,16,4389757,2203,11900,2,3,0,1,7,3,6,1,2,1,2,2,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,2,0,1,0,8,2203,1
2822283,8,3510023,2305,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0,0,2305,1
113157,24,7384406,2202,9000,1,4,0,0,9,3,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,9,2202,1
1119874,9,5341422,2203,32000,3,3,0,1,5,3,0,2,4,1,3,2,0,1,2,0,0,1,0,0,1,1,0,0,0,2,1,1,0,0,0,0,1,0,2,2,0,0,0,7,2203,1
201360,17,9607301,2203,5000,2,3,0,0,9,3,1,1,1,1,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2,2,1,0,0,7,2203,1
111040,16,9127929,2203,29000,1,6,0,0,9,3,0,2,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,8,2203,1
1286395,9,3484908,2203,39700,1,6,0,0,7,1,0,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,6,2203,1
1595020,16,7652294,2203,68000,2,3,0,0,4,3,2,3,7,1,2,2,0,0,2,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,9,2203,1
370518,24,977725,2202,12000,3,1,0,1,8,3,0,1,2,1,3,2,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,2,2,0,1,0,4,2202,1
1444794,16,9912799,2203,79000,1,6,0,0,4,1,1,3,8,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,7,2203,1
2223368,11,1337854,2203,242500,2,5,0,0,9,1,1,4,9,1,2,1,0,0,2,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,2,1,0,0,0,7,2203,1
566119,7,2978369,2203,7800,1,4,0,0,9,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,6,2203,1
728258,17,7030699,2203,25700,2,1,0,0,5,3,0,2,3,2,2,2,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,0,0,2203,1
2820449,8,8925726,2203,0,1,0,2,0,0,0,0,2,3,1,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,4,2203,1
1651142,8,8792847,2203,97000,2,3,0,1,7,3,1,3,8,1,2,2,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,2,2,0,0,0,2,2203,1
2821261,8,8912938,2204,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,6,2204,1
112908,19,6384156,2203,0,1,4,0,0,6,3,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,4,2203,1
108452,9,6683447,2203,15000,1,4,0,0,8,3,0,1,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,1,0,6,2203,1
1821152,22,4403276,2202,80000,4,1,0,2,9,3,1,3,8,1,4,2,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,0,0,2,2,0,0,0,1,2202,1
1511394,24,7161287,2202,80000,2,1,0,0,6,3,1,3,8,1,2,2,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,2,2,0,0,0,6,2202,1
658964,20,8448542,2203,7600,1,6,0,0,7,3,0,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,3,2203,1
27477,9,9855377,2203,7700,1,4,0,0,9,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,7,2203,1
658506,7,5845753,2203,14300,1,6,0,0,8,3,0,1,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,6,2203,1
983043,17,632644,2203,43000,2,3,0,0,9,3,0,2,5,1,2,2,0,0,2,0,0,0,0,1,0,1,0,0,0,2,1,0,1,0,0,0,0,0,2,2,0,1,1,5,2203,1
2225023,21,3882835,2203,106120,2,5,0,0,8,3,0,4,9,1,2,1,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,2203,1
1444050,7,2693824,2203,76000,1,6,0,0,9,2,2,3,8,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,3,2203,1
1099541,9,4443533,2203,32600,3,3,0,2,6,3,1,2,4,1,3,2,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,2,2,0,0,0,0,2203,1
2761565,15,5250320,2203,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,8,2203,1
2687148,8,508757,2201,121000,1,6,0,0,8,3,0,4,9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,7,2201,1
566494,8,3876076,2203,9900,1,4,0,0,9,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,5,2203,1
113190,25,7486092,2202,6800,1,4,0,0,9,3,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,5,2202,1
2761094,9,6299440,2203,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,2203,1
2761185,9,4763054,2203,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,2203,1
1747370,10,5610464,2201,90400,3,2,0,1,9,3,2,3,8,1,3,2,0,1,2,0,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,1,0,2,2,0,0,0,0,2201,1
226949,10,1905387,2203,26120,2,3,0,0,9,3,0,2,3,1,2,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,2,2,1,0,0,6,2203,1
2687066,3,6154331,2203,163000,1,4,0,0,9,1,1,4,9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,2,2203,1
2025272,17,27590,2203,79100,4,1,0,0,6,3,0,3,8,2,4,2,0,0,3,0,0,0,0,1,1,0,1,1,0,4,4,0,0,0,0,0,0,0,2,2,0,0,1,7,2203,1
569763,21,9909409,2203,6400,1,6,0,0,9,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,1,2203,1
570787,24,1582318,2202,9000,1,4,0,0,9,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,1,2202,1
2832182,7,5627643,2201,0,1,0,2,0,0,0,0,1,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,9,2201,1
1445567,24,7714834,2202,75000,1,6,0,0,6,1,1,3,8,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2202,1
2049445,18,8013343,2203,160000,1,4,0,0,4,1,1,4,9,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,2,2203,1
932260,9,6364473,2203,35400,2,5,0,0,9,3,1,2,4,1,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,2,2,0,1,0,3,2203,1
2727159,10,3973045,2302,107200,2,1,0,0,8,1,2,4,9,2,2,2,0,0,2,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,2,1,0,0,0,2,2302,1
569579,21,8770151,2203,1700,1,6,0,0,8,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,7,2203,1
2704275,7,4516445,2201,182300,2,3,0,0,8,3,0,4,9,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,2,2,0,0,0,6,2201,1
1445312,18,414171,2203,77000,1,4,0,0,4,1,2,3,8,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,4,2203,1
1594321,6,4437964,2203,69800,2,1,0,0,8,3,1,3,7,1,2,2,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,2203,1
257116,16,5825028,2201,16400,2,7,0,0,9,3,1,1,2,1,2,1,0,0,2,0,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,2,2,0,0,0,4,2201,1
2105658,19,730928,2203,112000,2,5,0,0,2,1,2,4,9,1,2,1,0,0,2,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,2,2203,0
569128,20,7210780,2203,22500,1,6,0,0,9,3,1,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,7,2203,1
1259362,11,492941,2203,47000,8,3,0,4,5,3,0,2,5,1,5,2,0,1,3,1,2,1,0,0,4,0,0,0,0,4,3,1,0,0,0,2,2,0,2,2,0,1,0,0,2203,1
432022,9,4566915,2203,4000,4,1,0,2,9,3,0,1,1,1,4,2,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,2,0,0,0,5,2203,1
27832,10,2791794,2203,4400,1,4,0,0,9,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,2203,1
370303,10,3543407,2203,25400,3,1,0,1,8,3,1,2,3,1,3,2,0,1,1,0,1,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,1,0,2,2,0,0,0,1,2203,1
2224295,17,8506201,2203,127000,2,7,0,0,4,1,1,4,9,1,2,1,0,0,2,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,2,1,0,0,0,7,2203,1
28315,11,7628440,2203,12630,1,4,0,0,9,3,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,8,2203,1
2822604,21,2718791,2203,0,1,0,2,0,0,0,0,1,2,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0,6,2203,1
2224008,17,3012413,2203,230000,2,1,0,0,4,1,1,4,9,1,2,2,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2,1,0,0,0,0,2203,1
110302,14,9448263,2203,24700,1,6,0,0,8,3,0,2,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,7,2203,1
1445301,18,9142313,2203,65000,1,4,0,0,9,3,0,3,7,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,3,2203,1
257156,16,9550969,2202,22534,2,1,0,0,5,3,1,2,3,1,2,2,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,6,2202,1
1747202,7,2685410,2203,66850,3,1,0,1,9,3,2,3,7,1,3,2,0,1,2,0,1,0,0,0,0,2,0,0,0,2,2,0,0,0,0,1,0,0,2,2,0,1,0,6,2203,1
2848141,3,6361782,2203,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,2203,1
1024332,8,3242240,2303,48000,2,3,0,1,6,3,1,2,5,1,2,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,4,2303,1
2693499,5,9702833,2201,216700,1,6,0,0,5,1,0,4,9,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,1,0,0,0,4,2201,1
27572,10,6426519,2203,8400,1,4,0,0,8,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,2203,1
1407001,8,8750101,2203,74000,1,4,0,0,9,3,0,3,7,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,3,2203,1
1595132,17,8079071,2203,85700,2,1,0,0,7,3,1,3,8,1,2,2,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,1,2203,1
1286716,22,6209652,2202,36100,1,6,0,0,4,3,1,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,3,2202,1
108611,9,8181426,2203,17000,1,4,0,0,8,3,0,1,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,5,2203,1
932209,8,8143751,2203,55000,2,5,0,0,4,3,1,3,6,1,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,2,2,1,1,0,9,2203,1
1486905,8,4434354,2203,62000,2,2,0,0,9,3,1,3,7,1,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,8,2203,1
659043,21,8963296,2203,15400,1,4,0,0,7,3,0,1,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,2,2203,1
764148,9,599235,2203,30000,1,4,0,0,8,3,0,2,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,4,2203,1
2822627,21,2882569,2203,0,1,0,2,0,0,0,0,2,3,1,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,9,2203,1
109312,10,6508963,2203,19700,1,4,0,0,8,3,0,1,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,1,2203,1
1511383,22,693343,2202,83600,2,7,0,0,6,3,2,3,8,1,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,2,2,1,0,0,2,2202,1
2049018,15,6620471,2203,100000,1,4,0,0,9,3,0,4,9,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,8,2203,1
2761081,9,5250320,2203,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,8,2203,1
2832528,21,2966341,2203,0,1,0,2,0,0,0,0,1,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,2203,1
1407077,12,2184883,2203,70000,1,4,0,0,9,3,0,3,7,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,1,2203,1
658567,9,666100,2203,20000,1,6,0,0,9,3,0,2,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,2,0,0,0,8,2203,1
25894,7,3824516,2203,0,1,4,0,0,8,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,2203,1
2822118,8,352110,2304,0,1,0,2,0,0,0,0,2,4,1,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,9,2304,1
2821876,8,5020254,2206,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0,6,2206,1
1444090,7,7198162,2203,69900,1,6,0,0,4,3,0,3,7,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,3,2203,1
2820240,8,9081588,2203,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,5,2203,1
1511372,21,5028492,2203,63000,2,3,0,0,5,1,2,3,7,1,2,2,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,2,1,1,0,1,3,2203,1
1444007,7,377371,2203,62050,1,4,0,0,9,3,0,3,7,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2203,1
2821395,8,8365119,2206,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0,7,2206,1
2821954,8,6746008,2301,0,1,0,2,0,0,0,0,1,2,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,3,2301,1
1595111,17,2685665,2203,80000,2,5,0,0,9,3,1,3,8,1,2,1,0,0,2,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,1,0,0,2203,1
1363232,10,4773791,2201,45600,2,5,0,0,6,3,0,2,5,2,2,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,2,2,0,0,0,1,2201,1
