PERID,household_id,age,RELATE,ESR,GRADE,PNUM,PAUG,DDP,sex,WEEKS,HOURS,MSP,POVERTY,EARNS,pagecat,pemploy,pstudent,ptype,padkid
3061341,1363190,59,3,1,0,2,0,0,2,52,40,6,351,27000,7,1,3,1,2
3061372,1363206,69,1,6,0,1,0,0,1,0,0,3,342,0,8,3,3,5,2
3061373,1363206,38,3,1,0,2,0,0,1,48,32,2,342,27000,6,2,3,2,2
3061412,1363226,68,1,6,0,1,0,0,1,0,0,6,133,0,8,3,3,5,2
3061413,1363226,35,21,1,0,2,0,0,1,50,40,6,404,35000,6,1,3,1,2
3061424,1363232,68,1,6,0,1,0,0,1,0,0,6,133,0,8,3,3,5,2
3061425,1363232,35,21,1,0,2,0,0,1,50,40,6,404,35000,6,1,3,1,2
3061438,1363239,86,1,6,0,1,0,0,2,0,0,3,501,0,9,3,3,5,2
3061439,1363239,46,3,1,0,2,0,0,1,52,40,6,501,46000,6,1,3,1,2
3061462,1363251,66,1,1,0,1,0,0,1,52,15,1,340,3600,8,2,3,2,2
3061463,1363251,54,2,6,0,2,0,0,2,52,40,1,340,23800,7,3,3,4,2
3061482,1363261,66,1,1,0,1,0,0,1,52,15,1,340,3600,8,2,3,2,2
3061483,1363261,54,2,6,0,2,0,0,2,52,40,1,340,23800,7,3,3,4,2
3061508,1363274,85,1,6,0,1,0,0,2,0,0,3,351,0,9,3,3,5,2
3061509,1363274,59,3,1,0,2,0,0,2,52,40,6,351,27000,7,1,3,1,2
3061518,1363279,85,1,6,0,1,0,0,2,0,0,3,351,0,9,3,3,5,2
3061519,1363279,59,3,1,0,2,0,0,2,52,40,6,351,27000,7,1,3,1,2
3061528,1363284,85,1,6,0,1,0,0,2,0,0,3,351,0,9,3,3,5,2
3061529,1363284,59,3,1,0,2,0,0,2,52,40,6,351,27000,7,1,3,1,2
3061544,1363292,73,1,1,0,1,0,0,1,24,6,1,355,920,8,2,3,2,2
3061545,1363292,88,2,6,0,2,0,1,2,0,0,1,355,0,9,3,3,5,2
3061690,1363365,85,1,6,0,1,0,0,2,0,0,3,351,0,9,3,3,5,2
3061691,1363365,59,3,1,0,2,0,0,2,52,40,6,351,27000,7,1,3,1,2
3061726,1363383,73,1,1,0,1,0,0,1,24,6,1,355,920,8,2,3,2,2
3061727,1363383,88,2,6,0,2,0,1,2,0,0,1,355,0,9,3,3,5,2
3061750,1363395,85,1,6,0,1,0,0,2,0,0,3,351,0,9,3,3,5,2
3061751,1363395,59,3,1,0,2,0,0,2,52,40,6,351,27000,7,1,3,1,2
3061780,1363410,85,1,6,0,1,0,0,2,0,0,3,351,0,9,3,3,5,2
3061781,1363410,59,3,1,0,2,0,0,2,52,40,6,351,27000,7,1,3,1,2
3061794,1363417,66,1,1,0,1,0,0,1,52,15,1,340,3600,8,2,3,2,2
3061795,1363417,54,2,6,0,2,0,0,2,52,40,1,340,23800,7,3,3,4,2
3061820,1363430,85,1,6,0,1,0,0,2,0,0,3,351,0,9,3,3,5,2
3061821,1363430,59,3,1,0,2,0,0,2,52,40,6,351,27000,7,1,3,1,2
3061894,1363467,68,1,6,0,1,0,0,1,0,0,6,501,0,8,3,3,5,2
3061895,1363467,63,6,1,0,2,0,0,2,12,30,6,501,4000,7,2,3,2,2
3073324,1369182,72,1,1,0,1,0,0,1,52,4,1,323,6000,8,2,3,2,2
3073325,1369182,75,2,1,0,2,0,0,2,25,6,1,323,4900,8,2,3,2,2
3073328,1369184,72,1,1,0,1,0,0,1,52,4,1,323,6000,8,2,3,2,2
3073329,1369184,75,2,1,0,2,0,0,2,25,6,1,323,4900,8,2,3,2,2
3073332,1369186,72,1,1,0,1,0,0,1,52,4,1,323,6000,8,2,3,2,2
3073333,1369186,75,2,1,0,2,0,0,2,25,6,1,323,4900,8,2,3,2,2
3082562,1373801,70,1,1,0,1,0,0,1,26,40,1,501,16700,8,2,3,2,2
3082563,1373801,69,2,1,0,2,0,0,2,52,40,1,501,21200,8,1,3,1,2
3082564,1373802,70,1,1,0,1,0,0,1,26,40,1,501,16700,8,2,3,2,2
3082565,1373802,69,2,1,0,2,0,0,2,52,40,1,501,21200,8,1,3,1,2
3082584,1373812,66,1,1,0,1,0,0,1,44,30,1,491,20200,8,2,3,2,2
3082585,1373812,68,2,1,0,2,0,0,2,46,12,1,491,7200,8,2,3,2,2
3082594,1373817,70,1,1,0,1,0,0,1,26,40,1,501,16700,8,2,3,2,2
3082595,1373817,69,2,1,0,2,0,0,2,52,40,1,501,21200,8,1,3,1,2
3082596,1373818,70,1,1,0,1,0,0,1,26,40,1,501,16700,8,2,3,2,2
3082597,1373818,69,2,1,0,2,0,0,2,52,40,1,501,21200,8,1,3,1,2
3082646,1373843,70,1,1,0,1,0,0,1,26,40,1,501,16700,8,2,3,2,2
3082647,1373843,69,2,1,0,2,0,0,2,52,40,1,501,21200,8,1,3,1,2
3082650,1373845,70,1,1,0,1,0,0,1,26,40,1,501,16700,8,2,3,2,2
3082651,1373845,69,2,1,0,2,0,0,2,52,40,1,501,21200,8,1,3,1,2
3082674,1373857,68,1,1,0,1,0,0,1,51,40,1,362,11200,8,1,3,1,2
3082675,1373857,69,2,1,0,2,0,0,2,51,40,1,362,17500,8,1,3,1,2
3082710,1373875,65,1,1,0,1,0,0,2,52,40,3,501,27900,8,1,3,1,2
3082711,1373875,24,3,1,0,2,0,0,1,1,35,6,501,19600,4,2,3,2,2
3082726,1373883,76,1,1,0,1,0,0,1,10,40,1,501,16300,8,2,3,2,2
3082727,1373883,68,2,1,0,2,0,0,2,12,5,1,501,1300,8,2,3,2,2
3082746,1373893,69,1,1,0,1,0,0,2,52,70,3,361,12000,8,1,3,1,2
3082747,1373893,29,3,1,0,2,0,0,1,52,50,6,361,23200,5,1,3,1,2
3082754,1373897,69,1,1,0,1,0,0,2,52,70,3,361,12000,8,1,3,1,2
3082755,1373897,29,3,1,0,2,0,0,1,52,50,6,361,23200,5,1,3,1,2
3082798,1373919,76,1,1,0,1,0,0,1,10,40,1,501,16300,8,2,3,2,2
3082799,1373919,68,2,1,0,2,0,0,2,12,5,1,501,1300,8,2,3,2,2
3112636,1384875,81,1,6,0,1,0,0,1,0,0,1,272,0,9,3,3,5,2
3112637,1384875,74,2,6,0,2,0,0,2,0,0,1,272,0,8,3,3,5,2
3112638,1384875,36,3,1,0,3,0,0,2,52,20,6,272,19200,6,2,3,2,2
3112657,1384882,65,1,6,0,1,0,0,1,0,0,1,238,0,8,3,3,5,2
3112658,1384882,46,2,1,0,2,0,0,2,48,40,1,238,27000,6,1,3,1,2
3112659,1384882,13,3,0,4,3,0,0,2,0,0,0,238,0,2,4,1,7,2
3112660,1384883,81,1,6,0,1,0,0,1,0,0,1,272,0,9,3,3,5,2
3112661,1384883,74,2,6,0,2,0,0,2,0,0,1,272,0,8,3,3,5,2
3112662,1384883,36,3,1,0,3,0,0,2,52,20,6,272,19200,6,2,3,2,2
3112678,1384889,81,1,6,0,1,0,0,1,0,0,1,272,0,9,3,3,5,2
3112679,1384889,74,2,6,0,2,0,0,2,0,0,1,272,0,8,3,3,5,2
3112680,1384889,36,3,1,0,3,0,0,2,52,20,6,272,19200,6,2,3,2,2
3112714,1384901,81,1,6,0,1,0,0,1,0,0,1,272,0,9,3,3,5,2
3112715,1384901,74,2,6,0,2,0,0,2,0,0,1,272,0,8,3,3,5,2
3112716,1384901,36,3,1,0,3,0,0,2,52,20,6,272,19200,6,2,3,2,2
3112720,1384903,81,1,6,0,1,0,0,1,0,0,1,272,0,9,3,3,5,2
3112721,1384903,74,2,6,0,2,0,0,2,0,0,1,272,0,8,3,3,5,2
3112722,1384903,36,3,1,0,3,0,0,2,52,20,6,272,19200,6,2,3,2,2
3112738,1384909,81,1,6,0,1,0,0,1,0,0,1,272,0,9,3,3,5,2
3112739,1384909,74,2,6,0,2,0,0,2,0,0,1,272,0,8,3,3,5,2
3112740,1384909,36,3,1,0,3,0,0,2,52,20,6,272,19200,6,2,3,2,2
3112849,1384946,81,1,6,0,1,0,0,1,0,0,1,264,0,9,3,3,5,2
3112850,1384946,75,2,6,0,2,0,0,2,0,0,1,264,0,8,3,3,5,2
3112851,1384946,45,3,1,0,3,0,0,1,48,40,6,264,20000,6,1,3,1,2
3126613,1389534,74,1,6,0,1,0,0,2,0,0,4,301,0,8,3,3,5,2
3126614,1389534,48,3,1,0,2,0,0,2,52,40,4,301,10800,6,1,3,1,2
3126615,1389534,20,8,1,6,3,0,0,1,52,35,2,301,20000,4,1,2,1,1
3126643,1389544,74,1,6,0,1,0,0,2,0,0,4,301,0,8,3,3,5,2
3126644,1389544,48,3,1,0,2,0,0,2,52,40,4,301,10800,6,1,3,1,2
3126645,1389544,20,8,1,6,3,0,0,1,52,35,2,301,20000,4,1,2,1,1
3138083,1392609,73,1,6,0,1,0,0,1,0,0,1,200,0,8,3,3,5,2
3138084,1392609,74,2,6,0,2,0,0,2,0,0,1,200,0,8,3,3,5,2
3138085,1392609,35,3,6,5,3,0,0,2,28,40,6,200,19500,6,3,1,3,2
3138086,1392609,2,8,0,0,4,0,0,1,0,0,0,200,0,0,4,3,8,2
3138087,1392610,67,1,6,0,1,0,0,1,0,0,1,130,0,8,3,3,5,2
3138088,1392610,66,2,6,0,2,0,0,2,0,0,1,130,0,8,3,3,5,2
3138089,1392610,40,3,3,0,3,0,0,1,40,35,1,130,10000,6,3,3,4,2
3138090,1392610,35,10,3,0,4,0,0,2,36,40,1,130,10000,6,3,3,4,2
3138091,1392610,13,8,0,4,5,0,0,1,0,0,0,130,0,2,4,1,7,2
3138092,1392610,12,8,0,4,6,0,0,2,0,0,0,130,0,2,4,1,7,2
3138093,1392610,49,3,3,0,7,0,0,1,0,0,6,130,0,6,3,3,4,2
3138094,1392610,46,3,3,0,8,0,0,2,30,40,2,130,13000,6,3,3,4,2
3138095,1392610,20,3,6,6,9,0,0,2,0,0,6,130,0,4,3,2,3,1
3156330,1396417,77,1,6,0,1,0,0,1,0,0,1,168,0,8,3,3,5,2
3156331,1396417,71,2,6,0,2,0,0,2,0,0,1,168,0,8,3,3,5,2
3156332,1396417,39,3,1,0,3,0,0,2,10,20,5,168,2000,6,2,3,2,2
3156333,1396417,10,8,0,4,4,0,0,1,0,0,0,168,0,1,4,1,7,2
3156334,1396417,9,8,0,3,5,0,0,2,0,0,0,168,0,1,4,1,7,2
3156335,1396417,7,8,0,3,6,0,0,2,0,0,0,168,0,1,4,1,7,2
3174784,1400319,70,1,1,0,1,0,0,1,52,35,1,173,13000,8,1,3,1,2
3174785,1400319,70,2,1,0,2,0,0,2,44,10,1,173,10000,8,2,3,2,2
3174786,1400319,40,3,6,0,3,0,0,1,0,0,6,173,0,6,3,3,4,2
3174787,1400319,46,3,6,0,4,0,0,2,0,0,4,173,0,6,3,3,4,2
3174788,1400319,17,8,6,0,5,0,0,1,0,0,6,173,0,3,3,3,4,2
3174789,1400319,16,8,6,5,6,0,0,1,0,0,6,173,0,3,3,1,6,2
3174954,1400342,66,1,6,0,1,0,0,1,0,0,1,162,0,8,3,3,5,2
3174955,1400342,72,2,6,0,2,0,0,2,0,0,1,162,0,8,3,3,5,2
3174956,1400342,50,3,1,0,3,0,0,1,52,40,2,162,12000,7,1,3,1,2
3174957,1400342,41,3,1,0,4,0,0,1,38,40,1,162,12000,6,1,3,1,2
3174958,1400342,46,10,6,0,5,0,0,2,48,50,1,162,16000,6,3,3,4,2
3174959,1400342,22,10,6,0,6,0,0,2,22,40,2,162,5000,4,3,3,4,1
3174960,1400342,40,3,6,6,7,0,0,2,0,0,6,162,0,6,3,2,3,2
3174961,1400342,24,3,6,0,8,0,0,2,0,0,6,162,0,4,3,3,4,1
3174962,1400342,2,8,0,0,9,0,0,2,0,0,0,162,0,0,4,3,8,2
3174963,1400342,1,8,0,0,10,0,0,1,0,0,0,162,0,0,4,3,8,2
3174986,1400347,67,1,6,0,1,0,0,1,0,0,5,133,0,8,3,3,5,2
3174987,1400347,29,3,3,0,2,0,0,1,0,0,6,133,0,5,3,3,4,2
3174988,1400347,37,18,1,0,3,0,0,2,52,40,6,90,7800,6,1,3,1,2
3174989,1400347,43,18,1,0,4,0,0,2,52,40,6,347,30000,6,1,3,1,2
3175058,1400360,67,1,6,0,1,0,0,1,48,40,1,233,19000,8,3,3,5,2
3175059,1400360,59,2,6,0,2,0,0,2,24,40,1,233,-1900,7,3,3,4,2
3175060,1400360,38,3,1,0,3,0,0,1,22,30,2,233,4400,6,2,3,2,2
3175061,1400360,38,3,1,0,4,0,0,2,52,40,2,233,33000,6,1,3,1,2
3175062,1400360,14,8,0,5,5,0,0,1,0,0,0,233,0,2,4,1,7,2
3175063,1400360,3,8,0,0,6,0,0,1,0,0,0,233,0,0,4,3,8,2
3175088,1400365,67,1,6,0,1,0,0,1,48,40,1,233,19000,8,3,3,5,2
3175089,1400365,59,2,6,0,2,0,0,2,24,40,1,233,-1900,7,3,3,4,2
3175090,1400365,38,3,1,0,3,0,0,1,22,30,2,233,4400,6,2,3,2,2
3175091,1400365,38,3,1,0,4,0,0,2,52,40,2,233,33000,6,1,3,1,2
3175092,1400365,14,8,0,5,5,0,0,1,0,0,0,233,0,2,4,1,7,2
3175093,1400365,3,8,0,0,6,0,0,1,0,0,0,233,0,0,4,3,8,2
3175136,1400373,67,1,6,0,1,0,0,1,48,40,1,233,19000,8,3,3,5,2
3175137,1400373,59,2,6,0,2,0,0,2,24,40,1,233,-1900,7,3,3,4,2
3175138,1400373,38,3,1,0,3,0,0,1,22,30,2,233,4400,6,2,3,2,2
3175139,1400373,38,3,1,0,4,0,0,2,52,40,2,233,33000,6,1,3,1,2
3175140,1400373,14,8,0,5,5,0,0,1,0,0,0,233,0,2,4,1,7,2
3175141,1400373,3,8,0,0,6,0,0,1,0,0,0,233,0,0,4,3,8,2
3175220,1400387,67,1,6,0,1,0,0,1,48,40,1,233,19000,8,3,3,5,2
3175221,1400387,59,2,6,0,2,0,0,2,24,40,1,233,-1900,7,3,3,4,2
3175222,1400387,38,3,1,0,3,0,0,1,22,30,2,233,4400,6,2,3,2,2
3175223,1400387,38,3,1,0,4,0,0,2,52,40,2,233,33000,6,1,3,1,2
3175224,1400387,14,8,0,5,5,0,0,1,0,0,0,233,0,2,4,1,7,2
3175225,1400387,3,8,0,0,6,0,0,1,0,0,0,233,0,0,4,3,8,2
3188226,1402905,68,1,6,0,1,0,0,2,0,0,3,202,0,8,3,3,5,2
3188227,1402905,76,12,6,0,2,0,0,1,0,0,3,202,0,8,3,3,5,2
3188228,1402905,70,6,6,0,3,0,0,2,0,0,3,202,0,8,3,3,5,2
3188229,1402905,50,3,1,0,4,0,0,2,52,40,3,202,16000,7,1,3,1,2
3188230,1402905,28,4,1,0,5,0,0,2,52,38,6,202,15000,5,1,3,1,2
3188231,1402905,28,10,6,0,6,0,0,2,48,30,2,202,13000,5,3,3,4,2
3188232,1402905,2,8,0,0,7,0,0,1,0,0,0,202,0,0,4,3,8,2
3188233,1402905,34,17,1,0,8,0,0,1,4,40,2,23,1900,5,2,3,2,2
3188234,1402905,38,17,6,0,9,0,0,2,0,0,2,1,0,6,3,3,4,2
3188235,1402905,0,17,0,0,10,0,0,1,0,0,0,0,0,0,4,3,8,2
3188286,1402915,68,1,6,0,1,0,0,2,0,0,3,202,0,8,3,3,5,2
3188287,1402915,76,12,6,0,2,0,0,1,0,0,3,202,0,8,3,3,5,2
3188288,1402915,70,6,6,0,3,0,0,2,0,0,3,202,0,8,3,3,5,2
3188289,1402915,50,3,1,0,4,0,0,2,52,40,3,202,16000,7,1,3,1,2
3188290,1402915,28,4,1,0,5,0,0,2,52,38,6,202,15000,5,1,3,1,2
3188291,1402915,28,10,6,0,6,0,0,2,48,30,2,202,13000,5,3,3,4,2
3188292,1402915,2,8,0,0,7,0,0,1,0,0,0,202,0,0,4,3,8,2
3188293,1402915,34,17,1,0,8,0,0,1,4,40,2,23,1900,5,2,3,2,2
3188294,1402915,38,17,6,0,9,0,0,2,0,0,2,1,0,6,3,3,4,2
3188295,1402915,0,17,0,0,10,0,0,1,0,0,0,0,0,0,4,3,8,2
3188380,1402929,65,1,1,0,1,0,0,1,48,40,4,293,29000,8,1,3,1,2
3188381,1402929,26,3,1,0,2,0,0,1,48,40,6,293,11000,5,1,3,1,2
3188382,1402929,19,3,1,0,3,0,0,1,48,40,6,293,11000,4,1,3,1,2
3188383,1402929,13,3,0,4,4,0,0,1,0,0,0,293,0,2,4,1,7,2
3188400,1402932,88,1,6,0,1,0,0,2,0,0,3,187,0,9,3,3,5,2
3188401,1402932,30,8,1,6,2,0,0,1,30,28,6,187,6500,5,2,2,3,2
3188402,1402932,29,8,1,6,3,0,0,2,10,28,6,187,3800,5,2,2,3,2
3188403,1402932,28,8,1,6,4,0,0,1,35,40,6,187,15600,5,1,2,1,2
3188404,1402932,26,8,1,6,5,0,0,1,33,55,6,187,8000,5,1,2,1,2
3188405,1402932,24,8,1,6,6,0,0,1,10,30,6,187,3000,4,2,2,3,2
3188406,1402933,68,1,1,0,1,0,0,1,28,45,1,335,12000,8,2,3,2,2
3188407,1402933,67,2,1,0,2,0,0,2,52,40,1,335,18000,8,1,3,1,2
3188408,1402933,30,3,6,0,3,0,0,1,18,40,2,335,2500,5,3,3,4,2
3188409,1402933,42,3,1,0,4,0,0,1,46,40,6,335,15000,6,1,3,1,2
3188478,1402944,66,1,6,0,1,0,0,1,24,40,2,193,8000,8,3,3,5,2
3188479,1402944,41,3,1,0,2,0,0,1,18,60,2,193,2000,6,2,3,2,2
3188480,1402944,37,3,1,0,3,0,0,1,48,60,2,193,10000,6,1,3,1,2
3188481,1402944,33,3,1,0,4,0,0,2,48,40,6,193,13000,5,1,3,1,2
3188482,1402945,66,1,1,0,1,0,0,1,52,24,1,217,8500,8,2,3,2,2
3188483,1402945,48,2,1,0,2,0,0,2,50,25,1,217,6900,6,2,3,2,2
3188484,1402945,22,3,1,6,3,0,0,2,50,30,6,217,3500,4,2,2,3,1
3188485,1402945,19,3,1,6,4,0,0,2,50,20,6,217,12000,4,2,2,3,1
3195083,1406843,56,1,6,0,1,0,0,1,52,46,6,501,35000,7,3,3,4,2
3195084,1406844,32,1,6,7,1,0,0,2,34,40,6,501,60000,5,3,2,3,2
3195090,1406850,56,1,6,0,1,0,0,1,52,46,6,501,35000,7,3,3,4,2
3195099,1406859,30,1,6,6,1,0,0,1,30,40,2,501,70000,5,3,2,3,2
3195107,1406867,22,1,6,6,1,0,0,2,0,0,6,501,0,4,3,2,3,2
3195112,1406872,56,1,6,0,1,0,0,1,52,46,6,501,35000,7,3,3,4,2
3195116,1406876,30,1,6,6,1,0,0,1,30,40,2,501,70000,5,3,2,3,2
3195124,1406884,32,1,6,7,1,0,0,2,34,40,6,501,60000,5,3,2,3,2
3195149,1406909,55,1,6,0,1,0,0,1,44,55,6,501,75000,7,3,3,4,2
3195186,1406946,56,1,6,0,1,0,0,1,52,46,6,501,35000,7,3,3,4,2
3195227,1406987,39,1,3,0,1,0,0,1,35,40,6,501,74000,6,3,3,4,2
3195241,1407001,39,1,3,0,1,0,0,1,35,40,6,501,74000,6,3,3,4,2
3195242,1407002,56,1,6,0,1,0,0,1,52,46,6,501,35000,7,3,3,4,2
3195248,1407008,39,1,3,0,1,0,0,1,35,40,6,501,74000,6,3,3,4,2
3195264,1407024,50,1,6,0,1,0,0,1,40,60,5,501,60000,7,3,3,4,2
3195286,1407046,30,1,6,6,1,0,0,1,30,40,2,501,70000,5,3,2,3,2
3195291,1407051,22,1,6,6,1,0,0,2,0,0,6,501,0,4,3,2,3,2
3195306,1407066,50,1,6,0,1,0,0,1,40,60,5,501,60000,7,3,3,4,2
3195311,1407071,32,1,6,7,1,0,0,2,34,40,6,501,60000,5,3,2,3,2
3195317,1407077,30,1,6,6,1,0,0,1,30,40,2,501,70000,5,3,2,3,2
3195329,1407089,56,1,6,0,1,0,0,1,52,46,6,501,35000,7,3,3,4,2
3195333,1407093,30,1,6,6,1,0,0,1,30,40,2,501,70000,5,3,2,3,2
3195337,1407097,32,1,6,7,1,0,0,2,34,40,6,501,60000,5,3,2,3,2
3195352,1407112,55,1,6,0,1,0,0,1,44,55,6,501,75000,7,3,3,4,2
3195361,1407121,56,1,6,0,1,0,0,1,52,46,6,501,35000,7,3,3,4,2
3195381,1407141,39,1,3,0,1,0,0,1,35,40,6,501,74000,6,3,3,4,2
3195395,1407155,30,1,6,6,1,0,0,1,30,40,2,501,70000,5,3,2,3,2
3195396,1407156,55,1,6,0,1,0,0,1,44,55,6,501,75000,7,3,3,4,2
3195408,1407168,50,1,6,0,1,0,0,1,40,60,5,501,60000,7,3,3,4,2
3195411,1407171,39,1,3,0,1,0,0,1,35,40,6,501,74000,6,3,3,4,2
3195417,1407177,55,1,6,0,1,0,0,1,44,55,6,501,75000,7,3,3,4,2
3195419,1407179,56,1,6,0,1,0,0,1,52,46,6,501,35000,7,3,3,4,2
3195431,1407191,55,1,6,0,1,0,0,1,44,55,6,501,75000,7,3,3,4,2
3195447,1407207,41,1,3,0,1,0,0,2,52,50,6,501,60000,6,3,3,4,2
3232072,1443832,40,1,1,0,1,0,0,1,52,50,6,501,77000,6,1,3,1,2
3232074,1443834,50,1,1,0,1,0,0,1,52,40,5,501,60000,7,1,3,1,2
3232078,1443838,26,1,1,0,1,0,0,1,52,40,6,501,75000,5,1,3,1,2
3232084,1443844,57,1,1,0,1,0,0,1,52,40,6,501,95000,7,1,3,1,2
3232096,1443856,57,1,1,0,1,0,0,1,52,45,6,501,62000,7,1,3,1,2
3232097,1443857,29,1,1,0,1,0,0,1,52,60,6,501,90000,5,1,3,1,2
3232104,1443864,42,1,1,0,1,0,0,1,2,45,6,501,75000,6,2,3,2,2
3232108,1443868,46,1,1,0,1,0,0,1,52,40,4,501,72000,6,1,3,1,2
3232136,1443896,29,1,1,0,1,0,0,1,52,40,6,501,81000,5,1,3,1,2
3232146,1443906,50,1,1,0,1,0,0,1,52,40,5,501,60000,7,1,3,1,2
3232160,1443920,39,1,1,0,1,0,0,1,52,50,6,501,80000,6,1,3,1,2
3232175,1443935,47,1,1,0,1,0,0,2,52,50,5,501,62000,6,1,3,1,2
3232181,1443941,34,1,1,0,1,0,0,1,52,45,2,501,65000,5,1,3,1,2
3232182,1443942,36,1,1,0,1,0,0,1,38,40,4,501,56500,6,1,3,1,2
3232192,1443952,44,1,1,0,1,0,0,1,52,40,6,501,60000,6,1,3,1,2
3232203,1443963,40,1,2,0,1,0,0,2,52,45,6,501,75000,6,1,3,1,2
3232204,1443964,36,1,1,0,1,0,0,1,52,48,6,501,68000,6,1,3,1,2
3232209,1443969,33,1,1,0,1,0,0,2,52,60,6,501,60000,5,1,3,1,2
3232228,1443988,38,1,1,0,1,0,0,1,52,40,6,501,84000,6,1,3,1,2
3232233,1443993,26,1,1,0,1,0,0,1,52,40,6,501,75000,5,1,3,1,2
3232238,1443998,32,1,1,0,1,0,0,1,28,52,6,501,72000,5,2,3,2,2
3232247,1444007,57,1,1,0,1,0,0,1,52,45,6,501,62000,7,1,3,1,2
3232267,1444027,29,1,1,0,1,0,0,2,52,40,6,501,66000,5,1,3,1,2
3232278,1444038,42,1,1,6,1,0,0,1,52,35,6,501,65000,6,1,2,1,2
3232279,1444039,48,1,1,0,1,0,0,2,52,40,6,501,70000,6,1,3,1,2
3232282,1444042,29,1,1,0,1,0,0,2,48,40,6,501,69000,5,1,3,1,2
3232290,1444050,28,1,1,0,1,0,0,2,52,40,6,501,60000,5,1,3,1,2
3232300,1444060,44,1,1,0,1,0,0,1,52,40,6,501,62000,6,1,3,1,2
3232302,1444062,47,1,1,0,1,0,0,2,52,50,5,501,62000,6,1,3,1,2
3232317,1444077,57,1,1,0,1,0,0,1,52,45,6,501,62000,7,1,3,1,2
3232319,1444079,46,1,1,0,1,0,0,2,52,40,4,501,73000,6,1,3,1,2
3232330,1444090,43,1,1,0,1,0,0,2,52,40,6,501,69000,6,1,3,1,2
3232332,1444092,35,1,1,0,1,0,0,2,52,50,6,501,63000,6,1,3,1,2
3232356,1444116,53,1,1,0,1,0,0,2,4,50,4,501,56000,7,2,3,2,2
3232366,1444126,33,1,1,0,1,0,0,1,43,35,6,501,80200,5,1,3,1,2
3232385,1444145,57,1,1,0,1,0,0,1,52,40,6,501,81000,7,1,3,1,2
3232394,1444154,56,1,1,0,1,0,0,1,48,80,2,501,55000,7,1,3,1,2
3232431,1444191,46,1,1,0,1,0,0,2,52,40,4,501,73000,6,1,3,1,2
3232432,1444192,56,1,2,0,1,0,0,2,40,50,4,501,63000,7,1,3,1,2
3232437,1444197,42,1,1,0,1,0,0,1,2,45,6,501,75000,6,2,3,2,2
3232459,1444219,33,1,1,0,1,0,0,2,52,40,6,501,99000,5,1,3,1,2
3232463,1444223,28,1,1,0,1,0,0,2,52,50,6,501,85000,5,1,3,1,2
3232480,1444240,32,1,1,0,1,0,0,1,28,52,6,501,72000,5,2,3,2,2
3232482,1444242,40,1,2,0,1,0,0,2,52,45,6,501,75000,6,1,3,1,2
3232485,1444245,26,1,1,0,1,0,0,1,52,40,6,501,75000,5,1,3,1,2
3232491,1444251,48,1,1,0,1,0,0,2,52,40,6,501,70000,6,1,3,1,2
3232497,1444257,51,1,1,0,1,0,0,1,52,40,6,501,65000,7,1,3,1,2
3232527,1444287,46,1,1,0,1,0,0,1,52,40,4,501,72000,6,1,3,1,2
3232535,1444295,50,1,1,0,1,0,0,2,50,48,4,501,65000,7,1,3,1,2
3232551,1444311,27,1,1,0,1,0,0,1,52,40,2,501,87000,5,1,3,1,2
3232553,1444313,36,1,1,0,1,0,0,1,52,48,6,501,68000,6,1,3,1,2
3232573,1444333,49,1,1,0,1,0,0,1,52,32,6,501,52000,6,2,3,2,2
3232576,1444336,38,1,1,0,1,0,0,1,48,50,4,501,75000,6,1,3,1,2
3232592,1444352,43,1,1,0,1,0,0,2,52,40,6,501,69000,6,1,3,1,2
3232595,1444355,43,1,1,0,1,0,0,2,52,60,6,501,80000,6,1,3,1,2
3232604,1444364,47,1,1,0,1,0,0,2,52,50,5,501,62000,6,1,3,1,2
3232618,1444378,33,1,1,0,1,0,0,2,52,60,6,501,60000,5,1,3,1,2
3232626,1444386,30,1,1,0,1,0,0,1,48,46,6,501,63000,5,1,3,1,2
3232629,1444389,39,1,1,0,1,0,0,1,52,50,6,501,80000,6,1,3,1,2
3232632,1444392,32,1,1,0,1,0,0,1,52,60,6,501,60000,5,1,3,1,2
3232655,1444415,29,1,1,0,1,0,0,1,52,40,6,501,81000,5,1,3,1,2
3232664,1444424,29,1,1,0,1,0,0,2,48,40,6,501,69000,5,1,3,1,2
3232672,1444432,28,1,1,0,1,0,0,2,52,40,6,501,60000,5,1,3,1,2
3232673,1444433,28,1,1,0,1,0,0,2,52,50,6,501,85000,5,1,3,1,2
3232676,1444436,54,1,1,0,1,0,0,2,50,40,4,501,76000,7,1,3,1,2
3232681,1444441,28,1,1,6,1,0,0,2,49,50,6,501,75000,5,1,2,1,2
3232740,1444500,33,1,1,0,1,0,0,1,43,35,6,501,80200,5,1,3,1,2
3232749,1444509,57,1,1,0,1,0,0,1,52,40,6,501,95000,7,1,3,1,2
3232755,1444515,36,1,1,0,1,0,0,1,52,48,6,501,68000,6,1,3,1,2
3232765,1444525,40,1,1,0,1,0,0,1,52,50,6,501,77000,6,1,3,1,2
3232771,1444531,57,1,1,0,1,0,0,1,52,45,6,501,62000,7,1,3,1,2
3232779,1444539,51,1,1,0,1,0,0,1,52,40,6,501,65000,7,1,3,1,2
3232783,1444543,30,1,1,0,1,0,0,1,48,50,6,501,75000,5,1,3,1,2
3232784,1444544,31,1,1,0,1,0,0,2,52,45,6,501,75000,5,1,3,1,2
